Unnamed: 0.1,Unnamed: 0,tensao,tempo
3772,3772,3.34,2.587105624142661
3773,3773,4.36,2.5877914951989025
3774,3774,5.49,2.5884773662551437
3775,3775,6.75,2.5891632373113853
3776,3776,8.12,2.5898491083676265
3777,3777,9.61,2.590534979423868
3778,3778,11.28,2.5912208504801097
3779,3779,13.23,2.591906721536351
3780,3780,15.41,2.5925925925925926
3781,3781,17.7,2.5932784636488337
3782,3782,20.1,2.5939643347050754
3783,3783,22.66,2.5946502057613166
3784,3784,25.32,2.595336076817558
3785,3785,28.16,2.5960219478737994
3786,3786,31.11,2.596707818930041
3787,3787,34.17,2.597393689986282
3788,3788,37.31,2.598079561042524
3789,3789,40.59,2.5987654320987654
3790,3790,43.94,2.5994513031550066
3791,3791,47.38,2.6001371742112482
3792,3792,50.93,2.6008230452674894
3793,3793,54.49,2.601508916323731
3794,3794,58.11,2.6021947873799722
3795,3795,61.81,2.602880658436214
3796,3796,65.68,2.603566529492455
3797,3797,69.51,2.6042524005486967
3798,3798,73.38,2.6049382716049383
3799,3799,77.4,2.6056241426611795
3800,3800,81.36,2.606310013717421
3801,3801,85.35,2.6069958847736623
3802,3802,89.42,2.607681755829904
3803,3803,93.55,2.608367626886145
3804,3804,97.64,2.6090534979423867
3805,3805,101.79,2.609739368998628
3806,3806,106.18,2.6104252400548695
3807,3807,110.64,2.6111111111111107
3808,3808,115.02,2.6117969821673523
3809,3809,119.36,2.612482853223594
3810,3810,123.65,2.613168724279835
3811,3811,127.97,2.613854595336077
3812,3812,132.17,2.614540466392318
3813,3813,136.32,2.6152263374485596
3814,3814,140.43,2.6159122085048008
3815,3815,144.52,2.6165980795610424
3816,3816,148.33,2.6172839506172836
3817,3817,152.22,2.617969821673525
3818,3818,155.98,2.6186556927297664
3819,3819,159.61,2.619341563786008
3820,3820,163.2,2.6200274348422496
3821,3821,166.6,2.620713305898491
3822,3822,169.91,2.6213991769547325
3823,3823,173.02,2.6220850480109736
3824,3824,176.0,2.6227709190672153
3825,3825,178.85,2.6234567901234565
3826,3826,181.49,2.624142661179698
3827,3827,184.01,2.6248285322359393
3828,3828,186.38,2.625514403292181
3829,3829,188.59,2.6262002743484225
3830,3830,190.6,2.6268861454046637
3831,3831,192.43,2.6275720164609053
3832,3832,194.11,2.6282578875171465
3833,3833,195.54,2.628943758573388
3834,3834,196.79,2.6296296296296293
3835,3835,197.85,2.630315500685871
3836,3836,198.68,2.631001371742112
3837,3837,199.32,2.6316872427983538
3838,3838,199.75,2.632373113854595
3839,3839,199.97,2.6330589849108366
3840,3840,199.98,2.633744855967078
3841,3841,199.77,2.6344307270233194
3842,3842,199.33,2.635116598079561
3843,3843,198.68,2.635802469135802
3844,3844,197.83,2.636488340192044
3845,3845,196.73,2.637174211248285
3846,3846,195.42,2.6378600823045266
3847,3847,193.91,2.638545953360768
3848,3848,192.16,2.6392318244170094
3849,3849,190.21,2.6399176954732506
3850,3850,188.03,2.6406035665294922
3851,3851,185.73,2.641289437585734
3852,3852,183.1,2.641975308641975
3853,3853,180.38,2.6426611796982167
3854,3854,177.43,2.643347050754458
3855,3855,174.34,2.6440329218106995
3856,3856,171.03,2.6447187928669407
3857,3857,167.66,2.6454046639231823
3858,3858,163.95,2.6460905349794235
3859,3859,160.23,2.646776406035665
3860,3860,156.31,2.6474622770919067
3861,3861,152.26,2.648148148148148
3862,3862,148.11,2.6488340192043895
3863,3863,143.87,2.6495198902606307
3864,3864,139.48,2.6502057613168724
3865,3865,135.05,2.6508916323731135
3866,3866,130.54,2.651577503429355
3867,3867,125.99,2.6522633744855963
3868,3868,121.35,2.652949245541838
3869,3869,116.66,2.653635116598079
3870,3870,111.86,2.654320987654321
3871,3871,107.18,2.6550068587105624
3872,3872,102.26,2.6556927297668036
3873,3873,97.41,2.656378600823045
3874,3874,92.97,2.6570644718792864
3875,3875,88.64,2.657750342935528
3876,3876,84.23,2.658436213991769
3877,3877,79.98,2.659122085048011
3878,3878,75.86,2.659807956104252
3879,3879,71.69,2.6604938271604937
3880,3880,67.52,2.6611796982167353
3881,3881,63.49,2.6618655692729765
3882,3882,59.59,2.662551440329218
3883,3883,55.63,2.6632373113854593
3884,3884,51.87,2.663923182441701
3885,3885,48.17,2.664609053497942
3886,3886,44.46,2.6652949245541837
3887,3887,41.02,2.665980795610425
3888,3888,37.64,2.6666666666666665
3889,3889,34.34,2.6673525377229077
3890,3890,31.11,2.6680384087791493
3891,3891,28.06,2.668724279835391
3892,3892,25.19,2.669410150891632
3893,3893,22.44,2.6700960219478738
3894,3894,19.81,2.670781893004115
3895,3895,17.29,2.6714677640603566
3896,3896,15.05,2.6721536351165978
3897,3897,12.87,2.6728395061728394
3898,3898,10.89,2.6735253772290806
3899,3899,9.02,2.674211248285322
3900,3900,7.5,2.6748971193415634
3901,3901,6.19,2.675582990397805
3902,3902,4.96,2.6762688614540466
3903,3903,3.9,2.676954732510288
3904,3904,2.96,2.6776406035665294
3905,3905,2.13,2.6783264746227706
3906,3906,1.44,2.6790123456790123
3907,3907,0.88,2.6796982167352534
3908,3908,0.48,2.680384087791495
3909,3909,0.19,2.6810699588477362
3910,3910,0.03,2.681755829903978
3911,3911,0.01,2.6824417009602195
3912,3912,0.12,2.6831275720164607
3913,3913,0.36,2.6838134430727023
3914,3914,0.75,2.6844993141289435
3915,3915,1.25,2.685185185185185
3916,3916,1.91,2.6858710562414263
3917,3917,2.68,2.686556927297668
3918,3918,3.61,2.687242798353909
3919,3919,4.64,2.6879286694101507
3920,3920,5.79,2.688614540466392
3921,3921,7.1,2.6893004115226335
3922,3922,8.52,2.689986282578875
3923,3923,10.06,2.6906721536351164
3924,3924,11.89,2.691358024691358
3925,3925,13.96,2.692043895747599
3926,3926,16.15,2.692729766803841
3927,3927,18.45,2.693415637860082
3928,3928,20.95,2.6941015089163236
3929,3929,23.55,2.694787379972565
3930,3930,26.25,2.6954732510288064
3931,3931,29.13,2.6961591220850476
3932,3932,32.13,2.6968449931412892
3933,3933,35.22,2.697530864197531
3934,3934,38.37,2.698216735253772
3935,3935,41.69,2.6989026063100137
3936,3936,45.07,2.699588477366255
3937,3937,48.49,2.7002743484224965
3938,3938,52.05,2.7009602194787377
3939,3939,55.64,2.7016460905349793
3940,3940,59.3,2.7023319615912205
3941,3941,63.05,2.703017832647462
3942,3942,66.84,2.7037037037037037
3943,3943,70.66,2.704389574759945
3944,3944,74.52,2.7050754458161865
3945,3945,78.51,2.7057613168724277
3946,3946,82.52,2.7064471879286693
3947,3947,86.55,2.7071330589849105
3948,3948,90.64,2.707818930041152
3949,3949,94.7,2.7085048010973933
3950,3950,98.87,2.709190672153635
3951,3951,103.02,2.709876543209876
3952,3952,107.33,2.7105624142661178
3953,3953,111.79,2.7112482853223594
3954,3954,116.21,2.7119341563786006
3955,3955,120.51,2.712620027434842
3956,3956,124.82,2.7133058984910834
3957,3957,129.13,2.713991769547325
3958,3958,133.31,2.714677640603566
3959,3959,137.49,2.715363511659808
3960,3960,141.55,2.716049382716049
3961,3961,145.6,2.7167352537722906
3962,3962,149.38,2.717421124828532
3963,3963,153.22,2.7181069958847734
3964,3964,156.96,2.718792866941015
3965,3965,160.55,2.7194787379972563
3966,3966,164.09,2.720164609053498
3967,3967,167.42,2.720850480109739
3968,3968,170.64,2.7215363511659807
3969,3969,173.79,2.722222222222222
3970,3970,176.78,2.7229080932784635
3971,3971,179.63,2.7235939643347047
3972,3972,182.24,2.7242798353909463
3973,3973,184.74,2.724965706447188
3974,3974,187.09,2.725651577503429
3975,3975,189.18,2.7263374485596708
3976,3976,191.18,2.727023319615912
3977,3977,192.97,2.7277091906721536
3978,3978,194.53,2.7283950617283947
3979,3979,195.93,2.7290809327846364
3980,3980,197.15,2.7297668038408776
3981,3981,198.14,2.730452674897119
3982,3982,198.9,2.7311385459533604
3983,3983,199.48,2.731824417009602
3984,3984,199.85,2.7325102880658436
3985,3985,199.99,2.733196159122085
3986,3986,199.93,2.7338820301783264
3987,3987,199.64,2.7345679012345676
3988,3988,199.13,2.7352537722908092
3989,3989,198.4,2.7359396433470504
3990,3990,197.47,2.736625514403292
3991,3991,196.3,2.7373113854595332
3992,3992,194.9,2.737997256515775
3993,3993,193.32,2.738683127572016
3994,3994,191.5,2.7393689986282577
3995,3995,189.46,2.7400548696844993
3996,3996,187.23,2.7407407407407405
3997,3997,184.78,2.741426611796982
3998,3998,182.17,2.7421124828532233
3999,3999,179.34,2.742798353909465
4000,4000,176.33,2.743484224965706
4001,4001,173.19,2.7441700960219477
4002,4002,169.82,2.744855967078189
4003,4003,166.3,2.7455418381344305
4004,4004,162.63,2.746227709190672
4005,4005,158.84,2.7469135802469133
4006,4006,154.89,2.747599451303155
4007,4007,150.82,2.748285322359396
4008,4008,146.65,2.748971193415638
4009,4009,142.4,2.749657064471879
4010,4010,138.02,2.7503429355281206
4011,4011,133.57,2.7510288065843618
4012,4012,129.05,2.7517146776406034
4013,4013,124.53,2.7524005486968446
4014,4014,119.75,2.753086419753086
4015,4015,115.05,2.753772290809328
4016,4016,110.39,2.754458161865569
4017,4017,105.53,2.7551440329218106
4018,4018,100.63,2.755829903978052
4019,4019,95.75,2.7565157750342935
4020,4020,91.31,2.7572016460905346
4021,4021,86.92,2.7578875171467763
4022,4022,82.6,2.7585733882030175
4023,4023,78.33,2.759259259259259
4024,4024,74.13,2.7599451303155007
4025,4025,69.94,2.760631001371742
4026,4026,65.94,2.7613168724279835
4027,4027,61.9,2.7620027434842247
4028,4028,57.94,2.7626886145404663
4029,4029,54.15,2.7633744855967075
4030,4030,50.31,2.764060356652949
4031,4031,46.57,2.7647462277091903
4032,4032,42.98,2.765432098765432
4033,4033,39.57,2.766117969821673
4034,4034,36.16,2.7668038408779148
4035,4035,32.95,2.7674897119341564
4036,4036,29.79,2.7681755829903976
4037,4037,26.81,2.768861454046639
4038,4038,23.93,2.7695473251028804
4039,4039,21.23,2.770233196159122
4040,4040,18.66,2.770919067215363
4041,4041,16.33,2.771604938271605
4042,4042,14.07,2.772290809327846
4043,4043,11.96,2.7729766803840876
4044,4044,10.04,2.773662551440329
4045,4045,8.28,2.7743484224965704
4046,4046,6.85,2.775034293552812
4047,4047,5.59,2.7757201646090532
4048,4048,4.45,2.776406035665295
4049,4049,3.44,2.777091906721536
4050,4050,2.56,2.7777777777777777
4051,4051,1.8,2.778463648834019
4052,4052,1.18,2.7791495198902605
4053,4053,0.68,2.7798353909465017
4054,4054,0.33,2.7805212620027433
4055,4055,0.1,2.781207133058985
4056,4056,0.0,2.781893004115226
4057,4057,0.04,2.7825788751714677
4058,4058,0.21,2.783264746227709
4059,4059,0.5,2.7839506172839505
4060,4060,0.95,2.7846364883401917
4061,4061,1.52,2.7853223593964334
4062,4062,2.23,2.7860082304526745
4063,4063,3.05,2.786694101508916
4064,4064,4.0,2.7873799725651573
4065,4065,5.1,2.788065843621399
4066,4066,6.33,2.7887517146776406
4067,4067,7.67,2.789437585733882
4068,4068,9.13,2.7901234567901234
4069,4069,10.72,2.7908093278463646
4070,4070,12.66,2.7914951989026062
4071,4071,14.77,2.7921810699588474
4072,4072,17.05,2.792866941015089
4073,4073,19.4,2.79355281207133
4074,4074,21.92,2.794238683127572
4075,4075,24.56,2.794924554183813
4076,4076,27.33,2.7956104252400547
4077,4077,30.26,2.7962962962962963
4078,4078,33.29,2.7969821673525375
4079,4079,36.41,2.797668038408779
4080,4080,39.63,2.7983539094650203
4081,4081,42.96,2.799039780521262
4082,4082,46.4,2.799725651577503
4083,4083,49.9,2.8004115226337447
4084,4084,53.46,2.801097393689986
4085,4085,57.1,2.8017832647462275
4086,4086,60.84,2.802469135802469
4087,4087,64.57,2.8031550068587103
4088,4088,68.43,2.803840877914952
4089,4089,72.32,2.804526748971193
4090,4090,76.28,2.8052126200274348
4091,4091,80.25,2.805898491083676
4092,4092,84.21,2.8065843621399176
4093,4093,88.27,2.8072702331961588
4094,4094,92.39,2.8079561042524004
4095,4095,96.46,2.8086419753086416
4096,4096,100.65,2.809327846364883
4097,4097,105.08,2.810013717421125
4098,4098,109.49,2.810699588477366
4099,4099,113.88,2.8113854595336076
4100,4100,118.29,2.812071330589849
4101,4101,122.57,2.8127572016460904
4102,4102,126.84,2.8134430727023316
4103,4103,131.12,2.8141289437585733
4104,4104,135.24,2.8148148148148144
4105,4105,139.42,2.815500685871056
4106,4106,143.42,2.8161865569272972
4107,4107,147.38,2.816872427983539
4108,4108,151.21,2.8175582990397805
4109,4109,154.98,2.8182441700960217
4110,4110,158.74,2.8189300411522633
4111,4111,162.22,2.8196159122085045
4112,4112,165.68,2.820301783264746
4113,4113,169.02,2.8209876543209873
4114,4114,172.15,2.821673525377229
4115,4115,175.19,2.82235939643347
4116,4116,178.1,2.8230452674897117
4117,4117,180.89,2.8237311385459534
4118,4118,183.38,2.8244170096021946
4119,4119,185.79,2.825102880658436
4120,4120,188.09,2.8257887517146774
4121,4121,190.09,2.826474622770919
4122,4122,191.95,2.82716049382716
4123,4123,193.67,2.827846364883402
4124,4124,195.14,2.828532235939643
4125,4125,196.45,2.8292181069958846
4126,4126,197.59,2.829903978052126
4127,4127,198.48,2.8305898491083674
4128,4128,199.16,2.831275720164609
4129,4129,199.65,2.8319615912208502
4130,4130,199.93,2.832647462277092
4131,4131,200.0,2.833333333333333
4132,4132,199.84,2.8340192043895747
4133,4133,199.47,2.834705075445816
4134,4134,198.87,2.8353909465020575
4135,4135,198.05,2.8360768175582987
4136,4136,197.04,2.8367626886145403
4137,4137,195.79,2.8374485596707815
4138,4138,194.32,2.838134430727023
4139,4139,192.64,2.8388203017832647
4140,4140,190.72,2.839506172839506
4141,4141,188.62,2.8401920438957475
4142,4142,186.27,2.8408779149519887
4143,4143,183.75,2.8415637860082303
4144,4144,181.08,2.8422496570644715
4145,4145,178.19,2.842935528120713
4146,4146,175.18,2.8436213991769543
4147,4147,171.89,2.844307270233196
4148,4148,168.47,2.8449931412894376
4149,4149,164.9,2.8456790123456788
4150,4150,161.19,2.8463648834019204
4151,4151,157.32,2.8470507544581616
4152,4152,153.31,2.847736625514403
4153,4153,149.12,2.8484224965706444
4154,4154,144.91,2.849108367626886
4155,4155,140.59,2.849794238683127
4156,4156,136.16,2.850480109739369
4157,4157,131.64,2.85116598079561
4158,4158,127.1,2.8518518518518516
4159,4159,122.38,2.8525377229080933
4160,4160,117.7,2.8532235939643344
4161,4161,112.96,2.853909465020576
4162,4162,108.21,2.8545953360768173
4163,4163,103.32,2.855281207133059
4164,4164,98.47,2.8559670781893
4165,4165,94.0,2.8566529492455417
4166,4166,89.74,2.857338820301783
4167,4167,85.37,2.8580246913580245
4168,4168,81.06,2.8587105624142657
4169,4169,76.94,2.8593964334705073
4170,4170,72.75,2.860082304526749
4171,4171,68.55,2.86076817558299
4172,4172,64.52,2.8614540466392318
4173,4173,60.49,2.862139917695473
4174,4174,56.56,2.8628257887517146
4175,4175,52.8,2.8635116598079557
4176,4176,49.1,2.8641975308641974
4177,4177,45.34,2.8648834019204386
4178,4178,41.87,2.86556927297668
4179,4179,38.39,2.866255144032922
4180,4180,35.05,2.866941015089163
4181,4181,31.95,2.8676268861454046
4182,4182,28.86,2.868312757201646
4183,4183,25.84,2.8689986282578874
4184,4184,23.09,2.8696844993141286
4185,4185,20.48,2.8703703703703702
4186,4186,17.96,2.8710562414266114
4187,4187,15.61,2.871742112482853
4188,4188,13.34,2.8724279835390942
4189,4189,11.28,2.873113854595336
4190,4190,9.43,2.8737997256515775
4191,4191,7.9,2.8744855967078187
4192,4192,6.52,2.8751714677640603
4193,4193,5.27,2.8758573388203015
4194,4194,4.15,2.876543209876543
4195,4195,3.17,2.8772290809327843
4196,4196,2.32,2.877914951989026
4197,4197,1.6,2.878600823045267
4198,4198,1.02,2.8792866941015087
4199,4199,0.56,2.8799725651577504
4200,4200,0.24,2.8806584362139915
4201,4201,0.05,2.881344307270233
4202,4202,0.0,2.8820301783264743
4203,4203,0.08,2.882716049382716
4204,4204,0.3,2.883401920438957
4205,4205,0.65,2.884087791495199
4206,4206,1.13,2.88477366255144
4207,4207,1.77,2.8854595336076816
4208,4208,2.52,2.8861454046639228
4209,4209,3.4,2.8868312757201644
4210,4210,4.41,2.887517146776406
4211,4211,5.54,2.888203017832647
4212,4212,6.79,2.888888888888889
4213,4213,8.16,2.88957475994513
4214,4214,9.67,2.8902606310013716
4215,4215,11.33,2.890946502057613
4216,4216,13.29,2.8916323731138545
4217,4217,15.46,2.8923182441700956
4218,4218,17.76,2.8930041152263373
4219,4219,20.16,2.8936899862825785
4220,4220,22.72,2.89437585733882
4221,4221,25.41,2.8950617283950617
4222,4222,28.23,2.895747599451303
4223,4223,31.2,2.8964334705075445
4224,4224,34.23,2.8971193415637857
4225,4225,37.39,2.8978052126200273
4226,4226,40.68,2.8984910836762685
4227,4227,43.96,2.89917695473251
4228,4228,47.44,2.8998628257887513
4229,4229,50.97,2.900548696844993
4230,4230,54.51,2.9012345679012346
4231,4231,58.22,2.9019204389574758
4232,4232,61.93,2.9026063100137174
4233,4233,65.73,2.9032921810699586
4234,4234,69.58,2.9039780521262
4235,4235,73.43,2.9046639231824414
4236,4236,77.45,2.905349794238683
4237,4237,81.44,2.906035665294924
4238,4238,85.4,2.906721536351166
4239,4239,89.44,2.907407407407407
4240,4240,93.52,2.9080932784636486
4241,4241,97.64,2.9087791495198903
4242,4242,101.81,2.9094650205761314
4243,4243,106.2,2.910150891632373
4244,4244,110.61,2.9108367626886142
4245,4245,115.1,2.911522633744856
4246,4246,119.45,2.912208504801097
4247,4247,123.72,2.9128943758573387
4248,4248,128.0,2.91358024691358
4249,4249,132.24,2.9142661179698215
4250,4250,136.32,2.9149519890260627
4251,4251,140.48,2.9156378600823043
4252,4252,144.55,2.916323731138546
4253,4253,148.37,2.917009602194787
4254,4254,152.24,2.9176954732510287
4255,4255,156.0,2.91838134430727
4256,4256,159.59,2.9190672153635115
4257,4257,163.14,2.9197530864197527
4258,4258,166.55,2.9204389574759944
4259,4259,169.91,2.9211248285322355
4260,4260,172.98,2.921810699588477
4261,4261,176.0,2.922496570644719
4262,4262,178.85,2.92318244170096
4263,4263,181.5,2.9238683127572016
4264,4264,184.03,2.924554183813443
4265,4265,186.38,2.9252400548696844
4266,4266,188.59,2.9259259259259256
4267,4267,190.61,2.9266117969821672
4268,4268,192.47,2.9272976680384084
4269,4269,194.13,2.92798353909465
4270,4270,195.55,2.928669410150891
4271,4271,196.8,2.929355281207133
4272,4272,197.87,2.9300411522633745
4273,4273,198.7,2.9307270233196157
4274,4274,199.33,2.9314128943758573
4275,4275,199.76,2.9320987654320985
4276,4276,199.98,2.93278463648834
4277,4277,199.97,2.9334705075445813
4278,4278,199.75,2.934156378600823
4279,4279,199.31,2.934842249657064
4280,4280,198.63,2.9355281207133057
4281,4281,197.76,2.936213991769547
4282,4282,196.64,2.9368998628257885
4283,4283,195.32,2.93758573388203
4284,4284,193.79,2.9382716049382713
4285,4285,192.03,2.938957475994513
4286,4286,190.1,2.939643347050754
4287,4287,187.91,2.9403292181069958
4288,4288,185.53,2.941015089163237
4289,4289,182.96,2.9417009602194786
4290,4290,180.23,2.9423868312757198
4291,4291,177.27,2.9430727023319614
4292,4292,174.16,2.943758573388203
4293,4293,170.85,2.944444444444444
4294,4294,167.38,2.945130315500686
4295,4295,163.76,2.945816186556927
4296,4296,160.05,2.9465020576131686
4297,4297,156.21,2.94718792866941
4298,4298,152.07,2.9478737997256514
4299,4299,147.93,2.9485596707818926
4300,4300,143.73,2.9492455418381343
4301,4301,139.37,2.9499314128943754
4302,4302,134.87,2.950617283950617
4303,4303,130.33,2.9513031550068587
4304,4304,125.77,2.9519890260631
4305,4305,121.03,2.9526748971193415
4306,4306,116.36,2.9533607681755827
4307,4307,111.63,2.9540466392318243
4308,4308,106.88,2.9547325102880655
4309,4309,101.96,2.955418381344307
4310,4310,97.13,2.9561042524005483
4311,4311,92.69,2.95679012345679
4312,4312,88.39,2.957475994513031
4313,4313,84.03,2.9581618655692727
4314,4314,79.73,2.9588477366255144
4315,4315,75.57,2.9595336076817556
4316,4316,71.38,2.960219478737997
4317,4317,67.22,2.9609053497942384
4318,4318,63.26,2.96159122085048
4319,4319,59.23,2.962277091906721
4320,4320,55.32,2.962962962962963
4321,4321,51.54,2.963648834019204
4322,4322,47.89,2.9643347050754456
4323,4323,44.19,2.9650205761316872
4324,4324,40.75,2.9657064471879284
4325,4325,37.27,2.96639231824417
4326,4326,34.02,2.9670781893004112
4327,4327,30.91,2.967764060356653
4328,4328,27.79,2.968449931412894
4329,4329,24.91,2.9691358024691357
4330,4330,22.15,2.969821673525377
4331,4331,19.6,2.9705075445816185
4332,4332,17.12,2.9711934156378597
4333,4333,14.86,2.9718792866941013
4334,4334,12.69,2.972565157750343
4335,4335,10.65,2.973251028806584
4336,4336,8.86,2.9739368998628257
4337,4337,7.41,2.974622770919067
4338,4338,6.07,2.9753086419753085
4339,4339,4.89,2.9759945130315497
4340,4340,3.83,2.9766803840877913
4341,4341,2.89,2.9773662551440325
4342,4342,2.09,2.978052126200274
4343,4343,1.43,2.978737997256516
4344,4344,0.88,2.979423868312757
4345,4345,0.46,2.9801097393689986
4346,4346,0.18,2.9807956104252398
4347,4347,0.03,2.9814814814814814
4348,4348,0.01,2.9821673525377226
4349,4349,0.13,2.982853223593964
4350,4350,0.38,2.9835390946502054
4351,4351,0.78,2.984224965706447
4352,4352,1.29,2.984910836762688
4353,4353,1.95,2.98559670781893
4354,4354,2.74,2.9862825788751715
4355,4355,3.65,2.9869684499314126
4356,4356,4.7,2.9876543209876543
4357,4357,5.88,2.9883401920438954
4358,4358,7.17,2.989026063100137
4359,4359,8.58,2.9897119341563783
4360,4360,10.11,2.99039780521262
4361,4361,11.98,2.991083676268861
4362,4362,14.07,2.9917695473251027
4363,4363,16.26,2.992455418381344
4364,4364,18.56,2.9931412894375855
4365,4365,21.08,2.993827160493827
4366,4366,23.66,2.9945130315500683
4367,4367,26.37,2.99519890260631
4368,4368,29.24,2.995884773662551
4369,4369,32.24,2.9965706447187928
4370,4370,35.28,2.997256515775034
4371,4371,38.47,2.9979423868312756
4372,4372,41.79,2.9986282578875167
4373,4373,45.13,2.9993141289437584
4374,4374,48.66,3.0
4375,4375,52.16,3.000685871056241
4376,4376,55.82,3.001371742112483
4377,4377,59.48,3.002057613168724
4378,4378,63.19,3.0027434842249656
4379,4379,67.07,3.003429355281207
4380,4380,70.9,3.0041152263374484
4381,4381,74.77,3.0048010973936896
4382,4382,78.73,3.0054869684499312
4383,4383,82.7,3.0061728395061724
4384,4384,86.74,3.006858710562414
4385,4385,90.84,3.0075445816186557
4386,4386,94.9,3.008230452674897
4387,4387,99.07,3.0089163237311385
4388,4388,103.17,3.0096021947873797
4389,4389,107.53,3.0102880658436213
4390,4390,111.98,3.0109739368998625
4391,4391,116.41,3.011659807956104
4392,4392,120.71,3.0123456790123453
4393,4393,124.99,3.013031550068587
4394,4394,129.3,3.013717421124828
4395,4395,133.45,3.0144032921810697
4396,4396,137.56,3.0150891632373114
4397,4397,141.69,3.0157750342935525
4398,4398,145.65,3.016460905349794
4399,4399,149.51,3.0171467764060353
4400,4400,153.37,3.017832647462277
4401,4401,157.14,3.018518518518518
4402,4402,160.69,3.01920438957476
4403,4403,164.19,3.019890260631001
4404,4404,167.59,3.0205761316872426
4405,4405,170.76,3.021262002743484
4406,4406,173.89,3.0219478737997254
4407,4407,176.84,3.022633744855967
4408,4408,179.69,3.023319615912208
4409,4409,182.28,3.02400548696845
4410,4410,184.77,3.024691358024691
4411,4411,187.12,3.0253772290809327
4412,4412,189.24,3.026063100137174
4413,4413,191.22,3.0267489711934155
4414,4414,193.02,3.0274348422496566
4415,4415,194.56,3.0281207133058983
4416,4416,195.95,3.02880658436214
4417,4417,197.14,3.029492455418381
4418,4418,198.15,3.0301783264746227
4419,4419,198.91,3.030864197530864
4420,4420,199.5,3.0315500685871055
4421,4421,199.86,3.0322359396433467
4422,4422,200.0,3.0329218106995883
4423,4423,199.93,3.0336076817558295
4424,4424,199.64,3.034293552812071
4425,4425,199.12,3.0349794238683123
4426,4426,198.38,3.035665294924554
4427,4427,197.42,3.0363511659807956
4428,4428,196.24,3.0370370370370368
4429,4429,194.85,3.0377229080932784
4430,4430,193.29,3.0384087791495196
4431,4431,191.43,3.039094650205761
4432,4432,189.4,3.0397805212620024
4433,4433,187.13,3.040466392318244
4434,4434,184.66,3.041152263374485
4435,4435,182.04,3.041838134430727
4436,4436,179.25,3.0425240054869684
4437,4437,176.2,3.0432098765432096
4438,4438,173.02,3.0438957475994513
4439,4439,169.73,3.0445816186556924
4440,4440,166.11,3.045267489711934
4441,4441,162.42,3.0459533607681752
4442,4442,158.62,3.046639231824417
4443,4443,154.64,3.047325102880658
4444,4444,150.49,3.0480109739368997
4445,4445,146.31,3.048696844993141
4446,4446,142.05,3.0493827160493825
4447,4447,137.72,3.050068587105624
4448,4448,133.19,3.0507544581618653
4449,4449,128.67,3.051440329218107
4450,4450,124.04,3.052126200274348
4451,4451,119.45,3.0528120713305897
4452,4452,114.67,3.053497942386831
4453,4453,109.88,3.0541838134430725
4454,4454,105.08,3.0548696844993137
4455,4455,100.33,3.0555555555555554
4456,4456,95.3,3.0562414266117965
4457,4457,90.96,3.056927297668038
4458,4458,86.57,3.05761316872428
4459,4459,82.2,3.058299039780521
4460,4460,78.01,3.0589849108367626
4461,4461,73.84,3.059670781893004
4462,4462,69.6,3.0603566529492454
4463,4463,65.51,3.0610425240054866
4464,4464,61.46,3.0617283950617282
4465,4465,57.58,3.0624142661179694
4466,4466,53.8,3.063100137174211
4467,4467,49.98,3.0637860082304527
4468,4468,46.33,3.064471879286694
4469,4469,42.71,3.0651577503429355
4470,4470,39.25,3.0658436213991767
4471,4471,35.85,3.0665294924554183
4472,4472,32.71,3.0672153635116595
4473,4473,29.59,3.067901234567901
4474,4474,26.57,3.0685871056241423
4475,4475,23.71,3.069272976680384
4476,4476,21.03,3.069958847736625
4477,4477,18.55,3.0706447187928667
4478,4478,16.18,3.0713305898491083
4479,4479,13.93,3.0720164609053495
4480,4480,11.79,3.072702331961591
4481,4481,9.91,3.0733882030178323
4482,4482,8.33,3.074074074074074
4483,4483,6.9,3.074759945130315
4484,4484,5.65,3.0754458161865568
4485,4485,4.48,3.076131687242798
4486,4486,3.47,3.0768175582990396
4487,4487,2.57,3.0775034293552808
4488,4488,1.82,3.0781893004115224
4489,4489,1.19,3.078875171467764
4490,4490,0.69,3.079561042524005
4491,4491,0.34,3.080246913580247
4492,4492,0.1,3.080932784636488
4493,4493,0.01,3.0816186556927296
4494,4494,0.03,3.082304526748971
4495,4495,0.2,3.0829903978052124
4496,4496,0.49,3.0836762688614536
4497,4497,0.92,3.0843621399176953
4498,4498,1.48,3.085048010973937
4499,4499,2.18,3.085733882030178
4500,4500,3.0,3.0864197530864197
4501,4501,3.96,3.087105624142661
4502,4502,5.02,3.0877914951989025
4503,4503,6.25,3.0884773662551437
4504,4504,7.59,3.0891632373113853
4505,4505,9.0,3.0898491083676265
4506,4506,10.56,3.090534979423868
4507,4507,12.45,3.0912208504801093
4508,4508,14.57,3.091906721536351
4509,4509,16.8,3.0925925925925926
4510,4510,19.14,3.0932784636488337
4511,4511,21.65,3.0939643347050754
4512,4512,24.26,3.0946502057613166
4513,4513,27.03,3.095336076817558
4514,4514,29.91,3.0960219478737994
4515,4515,32.9,3.096707818930041
4516,4516,36.05,3.097393689986282
4517,4517,39.21,3.098079561042524
4518,4518,42.51,3.0987654320987654
4519,4519,45.91,3.0994513031550066
4520,4520,49.44,3.1001371742112482
4521,4521,52.97,3.1008230452674894
4522,4522,56.63,3.101508916323731
4523,4523,60.26,3.1021947873799722
4524,4524,64.05,3.102880658436214
