rpm,amostra_ajustada,tempo
6932.77,3154.508711039503,1.9000982511298883
6962.03,3171.9178750302144,1.9011004126547457
7021.28,3188.546234448708,1.9021025741796034
6932.77,3204.2888230642357,1.9031047357044608
6962.03,3219.129421789287,1.9041068972293185
6991.53,3232.948146208854,1.905109058754176
7217.57,3245.4375191656914,1.9061112202790336
7278.48,3256.3023865935284,1.907113381803891
6903.77,3265.5313236914158,1.9081155433287487
7247.9,3273.3289920825346,1.909117704853606
6991.53,3279.83245826155,1.9101198663784635
7217.57,3284.9822937881822,1.9111220279033212
7217.57,3288.563435763961,1.9121241894281786
7187.5,3290.3403143525234,1.9131263509530363
7217.57,3290.1827218311264,1.9141285124778937
7187.5,3288.0877402204337,1.9151306740027514
7128.1,3284.1468851767504,1.9161328355276088
7128.1,3278.47223704243,1.9171349970524665
7187.5,3271.123920530814,1.918137158577324
6991.53,3262.1017478093645,1.9191393201021816
7247.9,3251.352717515724,1.920141481627039
7021.28,3238.821895633325,1.9211436431518965
7051.28,3224.5427673864015,1.922145804676754
7021.28,3208.636270223526,1.9231479662016115
7081.54,3191.301140707933,1.9241501277264692
6730.77,3172.8587254452,1.9251522892513266
6991.53,3153.674805244336,1.9261544507761843
6730.77,3134.023003659544,1.9271566123010417
6730.77,3114.039710803942,1.9281587738258994
6730.77,3093.669708068443,1.9291609353507568
6730.77,3072.642037136985,1.9301630968756143
6730.77,3050.6011699299015,1.931165258400472
6818.18,3027.3455791326783,1.9321674199253294
6465.52,3003.049663213551,1.933169581450187
6465.52,2978.241438598084,1.9341717429750445
6437.77,2953.5272281451635,1.9351739044999021
6222.71,2929.3628424261083,1.9361760660247596
6465.52,2905.9723542781485,1.9371782275496172
6195.65,2883.388353523032,1.9381803890744747
6222.71,2861.5477651287206,1.939182550599332
6195.65,2840.2940478904065,1.9401847121241897
6222.71,2819.3799838821524,1.9411868736490472
6168.83,2798.6050644379243,1.9421890351739048
5973.45,2777.9319029395106,1.9431911966987623
6115.88,2757.441469609054,1.94419335822362
5869.56,2737.2416978184274,1.9451955197484774
5895.2,2717.4020410302937,1.946197681273335
5869.56,2697.860452097296,1.9471998427981925
5895.2,2678.4025540927387,1.94820200432305
5921.05,2658.810584227254,1.9492041658479076
5641.59,2639.0317040777077,1.950206327372765
5641.59,2619.120074374684,1.9512084888976227
6000.0,2599.0927934356764,1.95221065042248
5405.41,2579.057259629172,1.9532128119473378
5616.74,2559.3268228651878,1.9542149734721952
5429.86,2540.195520890229,1.9552171349970529
5592.11,2521.7496836731175,1.9562192965219103
5333.33,2503.9215521672786,1.957221458046768
5641.59,2486.5917659108936,1.9582236195716254
5504.59,2469.7709349456845,1.9592257810964828
5067.57,2453.7715627094017,1.9602279426213405
5357.14,2438.9992128615017,1.961230104146198
5381.17,2425.6273411602747,1.9622322656710556
5113.64,2413.6530968572,1.963234427195913
5381.17,2403.05000474273,1.9642365887207707
5090.5,2393.76174835571,1.965238750245628
5479.45,2385.747276298017,1.9662409117704858
4977.88,2379.10698367383,1.9672430732953432
5208.33,2374.065632437488,1.9682452348202006
5067.57,2370.760387370177,1.9692473963450583
5357.14,2369.144397415431,1.9702495578699157
5000.0,2369.128902452882,1.9712517193947734
5184.33,2370.6462321975364,1.9722538809196308
5405.41,2373.602189105141,1.9732560424444885
5022.32,2377.9962154702944,1.974258203969346
5184.33,2383.988591433091,1.9752603654942036
5136.99,2391.6740552060105,1.976262527019061
5504.59,2400.9746281006746,1.9772646885439185
5067.57,2411.855035154564,1.9782668500687761
5405.41,2424.4506708050735,1.9792690115936336
5160.55,2438.9307561469004,1.9802711731184912
5405.41,2455.345375496868,1.9812733346433486
5429.86,2473.6089627358924,1.9822754961682063
5405.41,2493.5952438591557,1.9832776576930637
5405.41,2515.179931144353,1.9842798192179214
5641.59,2538.1648018973992,1.9852819807427788
5795.45,2562.357019401572,1.9862841422676363
5309.73,2587.777628918935,1.987286303792494
5691.96,2614.5065794998186,1.9882884653173514
5973.45,2642.3538114567928,1.989290626842209
5717.49,2670.987407343016,1.9902927883670665
5947.14,2700.2136548591134,1.9912949498919241
5947.14,2729.9467347795417,1.9922971114167816
6026.79,2760.121220909947,1.9932992729416392
5973.45,2790.6606867680266,1.9943014344664967
6195.65,2821.3809598415096,1.9953035959913543
6250.0,2851.955192241258,1.9963057575162118
6277.53,2882.022732318836,1.9973079190410692
