,amostras
5228,5230.182311610279
5229,5214.666489837963
5230,5202.643506995649
5231,5193.918797722536
5232,5188.461879716066
5233,5186.619277578085
5234,5188.812986479835
5235,5195.050008271046
5236,5205.006009763106
5237,5218.579989054732
5238,5236.126074211977
5239,5258.148254336498
5240,5284.766009533802
5241,5315.588601012088
5242,5349.946699857861
5243,5387.0917921709
5244,5426.48508535183
5245,5467.87050301248
5246,5511.090410435846
5247,5556.154487426199
5248,5603.1981169935525
5249,5652.140211965472
5250,5702.793479211141
5251,5755.325678048981
5252,5810.171006469491
5253,5867.430357983966
5254,5926.646566288709
5255,5987.108203223914
5256,6048.014098530806
5257,6108.435318967664
5258,6167.621594686511
5259,6225.416346327595
5260,6281.940956913654
5261,6337.008475486959
5262,6390.260270452318
5263,6441.619819206003
5264,6491.301778951443
5265,6539.534827186814
5266,6586.5706669666115
5267,6632.7834093750935
5268,6678.5792227622305
5269,6724.384029565814
5270,6770.429128975727
5271,6816.448223079022
5272,6861.784717845513
5273,6905.612613817067
5274,6947.195983687163
5275,6986.180659901794
5276,7022.488140026256
5277,7055.867571584998
5278,7085.65414839013
5279,7111.116031600185
5280,7131.983600691723
5281,7148.32324519539
5282,7160.169561444025
5283,7167.691593500158
5284,7171.166442654439
5285,7170.568688686291
5286,7165.682682363253
5287,7156.513627253398
5288,7143.440346966903
5289,7127.111690291485
5290,7107.935084924782
5291,7085.75551211496
5292,7060.4112694735095
5293,7032.1460700391
5294,7001.223422734833
5295,6967.656419079285
5296,6931.4305107929795
5297,6892.769279054508
5298,6852.025488755589
5299,6809.320907314605
5300,6764.625605901835
5301,6718.168181854548
5302,6670.501393764394
5303,6622.308064127263
5304,6574.063637951599
5305,6525.773953012691
5306,6477.438516561405
5307,6429.537689269453
5308,6382.464897938385
5309,6336.02532958518
5310,6289.9793725591635
5311,6244.423971035228
5312,6199.438702678859
5313,6154.915505708947
5314,6110.754377097876
5315,6066.843462554631
5316,6023.005262825791
5317,5979.260092512775
5318,5935.847247783532
5319,5892.870271882872
5320,5850.274621357687
5321,5808.095027307768
5322,5766.420121757301
5323,5725.2719382410605
5324,5684.609585936727
5325,5644.185816791819
5326,5603.432061106876
5327,5561.821373620734
5328,5519.425542039634
5329,5476.947850292457
5330,5435.360557512916
5331,5395.594297155769
5332,5358.18139498939
5333,5323.139707227632
5334,5290.422602103567
5335,5260.438891007548
5336,5233.892594814837
5337,5211.147596563831
5338,5192.168921500529
5339,5176.800789450864
5340,5164.68089357009
5341,5155.458581333457
5342,5149.173940968796
5343,5146.086576681349
5344,5146.628119306512
5345,5151.513134619587
5346,5161.292180810534
5347,5175.815076684839
5348,5194.38512934451
5349,5216.487824606866
5350,5242.146595159655
5351,5271.576325237081
5352,5304.97513077099
5353,5342.525811751181
5354,5384.23006135195
5355,5429.955818791373
5356,5479.565864449342
5357,5532.804981119981
5358,5589.278547123058
5359,5648.488798977534
5360,5709.7546632831445
5361,5772.370272098517
5362,5835.955409304396
5363,5900.33288398357
5364,5965.066888487508
5365,6029.565141286817
5366,6093.535063516599
5367,6156.901952802896
5368,6219.532106061048
5369,6281.241919199401
5370,6341.798601781262
5371,6400.9780825563075
5372,6458.650630522921
5373,6514.799398568712
5374,6569.500156766629
5375,6622.607766229899
5376,6673.682025682257
5377,6722.444493045516
5378,6768.875215104459
5379,6812.871345545331
5380,6854.288753290637
5381,6893.243145936172
5382,6929.856182965117
5383,6963.792142790095
5384,6994.364681876584
5385,7020.884842432452
5386,7042.8712794536
5387,7060.194376734689
5388,7073.132321456227
5389,7082.312330943732
5390,7088.598052590067
5391,7092.830309374739
5392,7095.415477912266
5393,7096.315157548435
5394,7095.433558782305
5395,7092.730264710109
5396,7088.116230287276
5397,7081.465105590348
5398,7072.570443004544
5399,7061.075386705899
5400,7046.694464052139
5401,7029.372239395521
5402,7009.054421039353
5403,6985.5758050159175
5404,6958.836212167514
5405,6928.962088076869
5406,6896.316377897235
5407,6861.322261712157
5408,6824.333882989327
5409,6785.6223699915045
5410,6745.2001828035445
5411,6702.700437878007
5412,6657.603491978683
5413,6609.649655220624
5414,6559.254171640149
5415,6507.537292509252
5416,6455.756716470738
5417,6404.699889154615
5418,6354.46622984798
5419,6304.572379201167
5420,6254.3244004562885
5421,6203.375383199091
5422,6151.994227842219
5423,6100.618655480836
5424,6049.409591027027
5425,5998.334593277528
5426,5947.203937380573
5427,5895.785744893151
5428,5844.195385298246
5429,5792.876652053786
5430,5742.2247822980635
5431,5692.585279457922
5432,5644.449219711775
5433,5598.327286857746
5434,5554.565507562577
5435,5513.261629148687
5436,5474.212504188085
5437,5437.088839295271
5438,5401.753327220843
5439,5368.351123879131
5440,5337.146076369042
5441,5308.395840192837
5442,5282.193787798312
5443,5258.39018110169
5444,5236.903297961212
5445,5217.915308163006
5446,5201.709869803998
5447,5188.426696563259
5448,5177.859795772428
5449,5169.6902523963245
5450,5163.9046578739335
5451,5160.813171905351
5452,5160.980600944168
5453,5164.996075727863
5454,5173.032900356626
5455,5185.056543582251
5456,5201.261346630903
5457,5221.815643497651
5458,5246.650261974679
5459,5275.793041103291
5460,5309.493215789217
5461,5347.855181932445
5462,5390.461872483591
5463,5436.290193379098
5464,5484.097087008092
5465,5533.081399037193
5466,5582.984060416418
5467,5633.6768564041795
5468,5685.231179135726
5469,5738.149877957775
5470,5792.847163583244
5471,5848.985080019911
5472,5905.6597054089125
5473,5962.156531097178
5474,6018.305793838861
5475,6074.258670904326
5476,6130.325404485506
5477,6186.822783811742
5478,6243.677972636343
5479,6300.518494170735
5480,6357.296160224978
5481,6414.348801571377
5482,6471.855102315917
5483,6529.5544269207485
5484,6586.822591934647
5485,6642.927431979689
5486,6697.400177921631
5487,6750.084707196237
5488,6800.883650250276
5489,6849.663897140985
5490,6896.16301936535
5491,6939.771393282218
5492,6979.611787187121
5493,7014.976023109536
5494,7045.776930303861
5495,7072.478430943729
5496,7095.436758290947
5497,7114.696007392001
5498,7130.3975281518915
5499,7142.745783490632
5500,7151.765263261661
5501,7157.468500593989
5502,7159.820292941453
5503,7158.538185627832
5504,7153.449023407165
5505,7144.8461736814
5506,7133.054124707669
5507,7117.9112082306565
5508,7099.072811579378
5509,7076.518349523278
5510,7050.406970422726
5511,7020.782208022947
5512,6987.757167710384
5513,6951.7029374560725
5514,6913.21348422229
5515,6873.102991196593
5516,6832.265682411185
5517,6791.423588864758
5518,6750.915435825241
5519,6710.631944628697
5520,6670.259997087744
5521,6629.5580974748445
5522,6588.369449176585
5523,6546.620171634948
5524,6504.365140000635
5525,6461.5841416522435
5526,6418.001253190152
5527,6373.367341341408
5528,6327.837373226628
5529,6281.744293342302
5530,6235.137652429955
5531,6187.952699776736
5532,6140.214914516497
5533,6091.811356069663
5534,6042.704555781723
5535,5993.3795446484955
5536,5944.526682739161
5537,5896.389589661049
5538,5848.7432256429975
5539,5801.463727700584
5540,5754.997515310945
5541,5710.122789368828
5542,5667.24774644471
5543,5626.12019998936
5544,5586.081324986435
5545,5546.481973467606
5546,5506.987414224798
5547,5467.533031989929
5548,5428.184360899481
5549,5389.144854998998
5550,5350.752386003359
5551,5313.625083059258
5552,5278.777856874855
5553,5247.221547997841
5554,5219.583785322543
5555,5196.087012508122
5556,5176.5134867138595
5557,5160.524410608505
5558,5148.199973455871
5559,5139.892978569367
5560,5135.854801936912
5561,5136.469756105022
5562,5142.36537685526
5563,5153.795988734122
5564,5170.200967674835
5565,5190.6562832432965
5566,5214.737781852273
5567,5242.674094690748
5568,5274.678845656324
5569,5310.629456772114
5570,5350.211903415278
5571,5393.01975392757
5572,5438.772843494341
5573,5487.409435734128
5574,5538.882457841117
5575,5593.103183901827
5576,5649.871189693105
5577,5708.579786549183
5578,5768.285611792353
5579,5828.273141660218
5580,5888.360661008625
5581,5948.634004580471
5582,6009.128445891294
5583,6069.75562256176
5584,6130.293213564082
5585,6190.46721966244
5586,6250.07875489397
5587,6308.968178901015
5588,6367.06669922139
5589,6424.481416226053
5590,6481.273246411907
5591,6537.193326374337
5592,6591.610980410264
5593,6643.771833429082
5594,6693.286575705769
5595,6740.20077682826
5596,6784.5550627298135
5597,6826.022022844286
5598,6864.059603874598
5599,6898.476116849374
5600,6929.704171783093
5601,6958.291283623844
5602,6984.341667346232
5603,7007.83176148707
5604,7029.066497875057
5605,7048.376922923509
5606,7065.845475634861
5607,7081.65959765639
5608,7096.18555503387
5609,7109.440742744922
5610,7120.905636549904
5611,7129.78725719487
5612,7135.325111529393
5613,7137.085123326461
5614,7134.867787806516
5615,7128.474491209119
5616,7117.940815223628
5617,7103.753541650679
5618,7086.539717932399
5619,7066.7050247377965
5620,7044.392241178077
5621,7019.456675749802
5622,6991.414447465542
5623,6959.610953803525
5624,6923.6774360929285
5625,6883.992458752578
5626,6841.388919158641
5627,6796.392896069314
5628,6749.371494853735
5629,6701.073651258359
5630,6652.1256590856165
5631,6602.485262754563
5632,6552.004627281417
5633,6500.904359567301
5634,6449.427243185044
5635,6397.5946882061535
5636,6345.387803732602
5637,6292.82999798184
5638,6240.054353422057
5639,6187.470352774364
5640,6135.516689080782
5641,6084.298768227258
5642,6033.778864447069
5643,5984.04245564055
5644,5935.278328112998
5645,5887.734467426253
5646,5841.643328384625
5647,5797.138992284814
5648,5754.230951867193
5649,5712.853814900083
5650,5672.918094710733
5651,5634.154326500022
5652,5595.990758472845
5653,5557.7713037470285
5654,5519.2374773693555
5655,5480.910284844955
5656,5443.810391851439
5657,5408.747839612641
5658,5376.0160179313825
5659,5345.530413928354
5660,5317.036036873935
5661,5290.324801127531
5662,5265.369709741648
5663,5242.345542371308
5664,5221.744359813358
5665,5204.253020902096
5666,5190.2795279111315
5667,5180.017354398682
5668,5173.769682440267
5669,5171.747873399199
5670,5174.0179251360105
5671,5180.665525613717
5672,5191.525109180282
5673,5205.956305764644
5674,5223.208176670605
5675,5242.9172403019675
5676,5265.241280443354
5677,5290.651209497194
5678,5319.632971921934
5679,5352.457151487146
5680,5389.109816381346
5681,5429.464549518384
5682,5473.357361467806
5683,5520.436860557908
5684,5570.2159706201055
5685,5622.169066439884
5686,5675.657719868138
5687,5730.069734187382
5688,5785.168229552917
5689,5841.2638860086245
5690,5898.8783024273935
5691,5958.159589214912
5692,6018.8012879203125
5693,6080.364843153041
5694,6142.511721540832
5695,6205.0955894648205
5696,6268.204166283557
5697,6332.028324227958
5698,6396.386189750752
5699,6460.4774906155935
5700,6523.3033397490335
5701,6584.161419575287
5702,6642.75118637386
5703,6698.8451761894175
5704,6751.9583853038
5705,6801.68428543782
5706,6848.095825427631
5707,6891.4089683767215
5708,6931.601165878732
5709,6968.5877248680945
5710,7002.340235983816
5711,7032.690920095639
5712,7059.4241587018105
5713,7082.571768056734
5714,7102.402932888927
5715,7119.212806978771
5716,7133.1066582548265
5717,7143.868430049865
5718,7150.985479764616
5719,7153.828267967086
5720,7152.11996767987
5721,7146.291594041252
5722,7137.028229416959
5723,7124.64360385363
5724,7109.2061151945745
5725,7090.972863962325
5726,7070.486869553477
5727,7048.321348373599
5728,7024.749563926667
5729,6999.697780723412
5730,6972.952697405184
5731,6944.395731407521
5732,6914.089491760685
5733,6882.127826180261
5734,6848.59835730796
5735,6813.6338353998635
5736,6777.107332381476
5737,6738.560817056425
5738,6697.793873467284
5739,6655.01467145253
5740,6610.424844193317
5741,6564.354394697987
5742,6517.465210152639
5743,6470.304108895043
5744,6423.06544106237
5745,6375.850062263612
5746,6328.719161699518
5747,6281.606196086971
5748,6234.397014891353
5749,6186.894020118747
5750,6138.748999073191
5751,6089.70522532901
5752,6039.810505174254
5753,5989.21130185554
5754,5937.970849508898
5755,5886.26446307625
5756,5834.559140570898
5757,5783.575349140778
5758,5733.920148581524
5759,5685.624007893296
5760,5638.426630575198
5761,5592.451449181575
5762,5548.16549601442
5763,5505.752231055841
5764,5464.763328606506
5765,5424.445386537178
5766,5384.37648540375
5767,5345.011673003622
5768,5307.670180258767
5769,5273.619314583577
5770,5243.267826108653
5771,5216.428215135005
5772,5193.127170234315
5773,5173.928668548267
5774,5159.370478053913
5775,5149.32165763451
5776,5143.18242470826
5777,5140.688320480753
5778,5142.171164994325
5779,5147.881827974867
5780,5157.589842471008
5781,5171.159674168682
5782,5188.957109639089
5783,5211.294941386383
5784,5237.947820002657
5785,5268.48020148514
5786,5302.647391308607
5787,5340.302675433425
5788,5381.055528637295
5789,5424.111749666641
5790,5468.633262287028
5791,5514.316197033419
5792,5561.466092208436
5793,5610.651731446196
5794,5662.317991701769
5795,5716.374774025368
5796,5772.292451066425
5797,5829.777517459092
5798,5888.893497802055
5799,5949.5438460421665
5800,6011.335115111374
5801,6073.721383493399
5802,6135.965318605903
5803,6197.2237995720525
5804,6256.8682389053965
5805,6314.623500601503
5806,6370.300293572725
5807,6423.673902276127
5808,6474.842724366683
5809,6524.230890087143
5810,6572.128324932236
5811,6618.710320767793
5812,6664.2461451561185
5813,6708.886081746508
5814,6752.466300172263
5815,6794.560508085353
5816,6834.790024926427
5817,6873.216665369185
5818,6910.154117426405
5819,6945.670918308196
5820,6979.582135718952
5821,7011.657022483157
5822,7041.5532635674035
5823,7068.731239289604
5824,7092.676708261572
5825,7113.15019264275
5826,7130.088347774507
5827,7143.323017388234
5828,7152.554841959509
5829,7157.704401286038
5830,7159.064806705648
5831,7156.868696960979
5832,7150.913419408987
5833,7140.718108013219
5834,7125.825093812415
5835,7106.0855521608755
5836,7081.932661717551
5837,7054.1618926066885
5838,7023.317447271634
5839,6989.51105038384
5840,6952.851361676499
5841,6913.826376340795
5842,6873.121109574471
5843,6831.269887638458
5844,6788.565931677455
5845,6744.9696234582825
5846,6700.100939937316
5847,6653.552391180772
5848,6605.139400864609
5849,6554.832840752564
5850,6502.817574904808
5851,6449.806507552736
5852,6396.924603270332
5853,6345.101821070818
5854,6294.800338803888
5855,6246.175906435974
5856,6199.125105932466
5857,6153.300022241382
5858,6108.379677419865
5859,6064.325411027362
5860,6021.174505577145
5861,5978.635764236389
5862,5936.236680660612
5863,5893.714063324609
5864,5850.935764031001
5865,5807.796708709662
5866,5764.383292206802
5867,5720.786662259918
5868,5676.77571109884
5869,5632.256315179258
5870,5587.840570377389
5871,5544.322114989204
5872,5502.105744301195
5873,5461.683895820213
5874,5423.877881626802
5875,5389.148419686261
5876,5357.200884227598
5877,5327.391758361623
5878,5299.339898514714
5879,5273.182264486484
5880,5249.260965929802
5881,5227.7157680746595
5882,5208.518091360208
5883,5191.882503628131
5884,5178.448983591332
5885,5168.813168847016
5886,5163.046945126423
5887,5160.786433442629
5888,5161.5445692245
5889,5164.933997575739
5890,5170.952086800172
5891,5180.177790942116
5892,5193.393508262161
5893,5210.982972386781
5894,5232.857601788006
5895,5258.880548094703
5896,5289.128668262963
5897,5323.691409588345
5898,5362.3873075148995
5899,5404.715345692137
5900,5450.034683419155
5901,5497.8471469614315
5902,5548.059003789481
5903,5600.876032040062
5904,5656.345204631024
5905,5714.262922286421
5906,5774.356871839571
5907,5836.299632350175
5908,5899.772844952965
5909,5964.480534513817
5910,6030.163792019819
5911,6096.724407571137
5912,6163.992855079046
5913,6231.484166243796
5914,6298.605279501884
5915,6364.8966063737935
5916,6430.095920021977
5917,6493.914008058883
5918,6555.69494742503
5919,6614.709871672154
5920,6670.747876365196
5921,6723.814602209472
5922,6773.515043614728
5923,6819.379933177647
5924,6861.319373031669
5925,6899.4530405898295
5926,6934.138124947732
5927,6966.036212061049
5928,6995.575930765533
5929,7022.6738950219005
5930,7047.102802349612
5931,7068.60394343046
5932,7086.750095330846
5933,7101.01496987148
5934,7111.02746371877
5935,7116.923052942396
5936,7119.263770320932
5937,7118.503045159662
5938,7114.71997147386
5939,7107.880065221874
5940,7098.313496680189
5941,7086.715623202574
5942,7073.656516879988
5943,7059.272892061248
5944,7043.2777978452805
5945,7025.291405553237
5946,7005.219262872974
5947,6983.205666399122
5948,6959.3192087256075
5949,6933.249116647813
5950,6904.385912685512
5951,6872.387209657428
5952,6837.439789539753
5953,6800.030312172955
5954,6760.704943155068
5955,6719.820124951314
5956,6677.49631197181
5957,6633.858970879075
5958,6589.088399787194
5959,6543.373941743559
5960,6496.975543550632
5961,6450.093871572294
5962,6402.7480228622435
5963,6354.892728186584
5964,6306.420581911072
5965,6257.169427696745
5966,6207.156710234307
5967,6156.579342491021
5968,6105.4719954844395
5969,6053.7148088364565
5970,6001.55626914152
5971,5949.6678400845085
5972,5898.473823314374
5973,5847.844943131395
5974,5797.5522051171965
5975,5747.765346786659
5976,5698.8925427351
5977,5650.979588030481
5978,5603.750976571634
5979,5557.3442729997805
5980,5512.448039819243
5981,5469.7715790893235
5982,5429.805308619445
5983,5392.745848238579
5984,5358.3900622270185
5985,5326.376225020178
5986,5296.607760830505
5987,5269.362044674521
5988,5244.948691046769
5989,5223.357735096204
5990,5204.426102759803
5991,5188.37209438022
5992,5175.9409544177515
5993,5167.849283478798
5994,5164.219276901351
5995,5164.597559583538
5996,5168.349789443258
5997,5175.034931975303
5998,5184.638015230624
5999,5197.451179395508
6000,5213.530566919975
6001,5232.516779966802
6002,5254.151418623368
6003,5278.6019594111085
6004,5306.237634108026
6005,5337.287857449699
6006,5371.787295759377
6007,5409.842932133497
6008,5451.541878962196
6009,5496.611230340982
6010,5544.716572542608
6011,5595.899181516052
6012,5650.2379955473725
6013,5707.236448708882
6014,5765.828301643576
6015,5824.852987077351
6016,5883.516063284774
6017,5941.6159870171805
6018,5999.3361530907605
6019,6056.804791243816
6020,6113.902827655933
6021,6170.529374934926
6022,6226.897348685793
6023,6283.2754275796415
6024,6339.634988345692
6025,6395.765715020614
6026,6451.465467792031
6027,6506.538097904146
6028,6560.771627044644
6029,6614.020848522631
6030,6666.179678100203
6031,6716.92450341934
6032,6765.76412291165
6033,6812.469514006581
6034,6857.172140615765
6035,6900.022654111983
6036,6940.827489175247
6037,6979.010419748948
6038,7014.158590745067
6039,7046.3802299070785
6040,7075.822836085537
6041,7102.28913545287
6042,7125.372127806531
6043,7144.699125534486
6044,7160.154610461278
6045,7171.70384956563
6046,7179.0190683958745
6047,7181.6306145694925
6048,7179.320489983567
6049,7172.315615486583
6050,7161.247070193536
6051,7146.647202985118
6052,7128.493614515018
6053,7106.6346392993355
6054,7081.460538657164
6055,7053.735876488751
6056,7023.921917812405
6057,6991.955166864869
6058,6957.551506925704
6059,6920.584480128179
6060,6881.268113118956
6061,6839.889631327016
6062,6796.43701214759
6063,6750.8682655883085
6064,6703.621182224209
6065,6655.465397171612
6066,6607.000002748372
6067,6558.600821962607
6068,6510.595850655642
6069,6463.106080203415
6070,6415.914927738534
6071,6368.794901470612
6072,6321.936794064993
6073,6275.849445932936
6074,6230.774125611517
6075,6186.413167048129
6076,6142.231005930774
6077,6097.903397953189
6078,6053.507054324466
6079,6009.2800636995335
6080,5965.350384420156
6081,5921.672432078698
6082,5877.938593968628
6083,5833.699824459689
6084,5788.704287452352
6085,5742.94922433882
6086,5696.676495566461
6087,5650.437127791876
6088,5604.771367929686
6089,5559.901681370126
6090,5515.848425822504
6091,5472.62563336896
6092,5430.500755796974
6093,5390.0884546162815
6094,5351.988409401947
6095,5316.574367785294
6096,5284.187002286203
6097,5255.243714603357
6098,5229.979958435636
6099,5208.18243721751
6100,5189.484423821926
6101,5173.710490940256
6102,5160.750060568702
6103,5150.674301121491
6104,5144.0070970633005
6105,5141.312590030179
6106,5142.702473852213
6107,5148.09228646395
6108,5157.564556412543
6109,5171.213310774761
6110,5188.897807819369
6111,5210.326686594987
6112,5235.416749787534
6113,5264.430190412402
6114,5297.626645024333
6115,5335.030891827894
6116,5376.452804513326
6117,5421.4352944091615
6118,5469.498865702727
6119,5520.669738583957
6120,5575.350783457719
6121,5633.487132633665
6122,5694.249269901524
6123,5756.503709579989
6124,5819.199195815353
6125,5881.600876603822
6126,5943.73102645562
6127,6006.341994501477
6128,6070.018678921828
6129,6134.589188260705
6130,6199.3920569701395
6131,6263.509850009363
6132,6325.965857710338
6133,6386.292035944238
6134,6444.621370541319
6135,6501.069233402639
6136,6555.52685253357
6137,6607.987094008303
6138,6658.523422454343
6139,6706.988748297083
6140,6753.0410208557
6141,6796.407955364409
6142,6837.0654197128115
6143,6875.078577366413
6144,6910.266611400648
6145,6942.344461925747
6146,6971.330306025238
6147,6997.549336758963
6148,7021.284944415871
6149,7042.526510489407
6150,7061.138690126027
6151,7077.148726792431
6152,7090.756544235529
6153,7102.14229891223
6154,7111.268903567135
6155,7117.898186404398
6156,7121.67027607804
6157,7122.152838014723
6158,7119.213137171403
6159,7113.320888367468
6160,7105.074698186903
6161,7094.640436456729
6162,7081.950150163992
6163,7066.920409998922
6164,7049.149424115851
6165,7027.868877609341
6166,7002.58066308885
6167,6973.568481212263
6168,6941.401186068062
6169,6906.242741048089
6170,6868.020557824062
6171,6826.792239037402
6172,6782.858511222551
6173,6736.779398232758
6174,6689.102564222972
6175,6640.237695074936
6176,6590.748123595656
6177,6541.284683320903
6178,6492.079503934125
6179,6442.82391670191
6180,6393.0313272027515
6181,6342.330211697406
6182,6290.510821010083
6183,6237.65300672958
6184,6184.278213004031
6185,6131.021963765361
6186,6078.080230822738
6187,6025.275953280272
6188,5972.719233322161
6189,5920.975117114508
6190,5870.532857527724
6191,5821.630007595675
6192,5774.521521197533
6193,5729.333627204632
6194,5685.757700628334
6195,5643.51027612007
6196,5602.807448812964
6197,5563.701385806565
6198,5525.575531202357
6199,5487.860581716139
6200,5450.5696106423475
6201,5414.1222762554125
6202,5379.139939920434
6203,5346.155983115639
6204,5315.46257154102
6205,5287.268133719437
6206,5261.708471750182
6207,5238.774711909343
6208,5218.434357508358
6209,5200.83742127565
6210,5186.254030082904
6211,5174.796479317793
6212,5166.608678067676
6213,5162.194267528572
6214,5162.042093572726
6215,5166.1237839070645
6216,5173.97898306618
6217,5185.166838432647
6218,5199.7802421412725
6219,5218.527147700284
6220,5242.023280253247
6221,5270.208173912929
6222,5302.622661800159
6223,5338.7548458966385
6224,5378.039136962831
6225,5420.0154901313035
6226,5464.440757793572
6227,5510.943787964178
6228,5558.71461582343
6229,5606.839563906829
6230,5655.002235419627
6231,5703.707596406805
6232,5753.80053764484
6233,5805.895239093819
6234,5860.226191091164
6235,5916.590467531133
6236,5974.202808875702
6237,6032.128133120286
6238,6090.070981052442
6239,6148.363912221455
6240,6207.290975648472
6241,6266.79414296216
6242,6326.701899233737
6243,6386.918836294213
6244,6447.326117294515
6245,6507.619071157615
6246,6567.325248648901
6247,6625.955534282647
6248,6682.938888650942
6249,6737.514722009726
6250,6789.155083469942
6251,6837.956216317429
6252,6884.342440082124
6253,6928.466165944351
6254,6969.867175728929
6255,7007.66312755086
6256,7041.02410132156
6257,7069.558483879163
6258,7093.380359493379
6259,7112.86234053207
6260,7128.302744070625
6261,7139.768281677015
6262,7147.321775229284
6263,7151.122125026506
6264,7151.201696025013
6265,7147.636254498037
6266,7140.848874810485
6267,7131.269772681197
6268,7118.8755066060885
6269,7103.3600639347615
6270,7084.552902706673
6271,7062.57486143757
6272,7037.683091603297
6273,7009.97595674122
6274,6979.356375156168
6275,6945.800477284351
6276,6909.703411546812
6277,6872.127513864105
6278,6834.488404687108
6279,6797.736660308383
6280,6761.923298739634
6281,6726.40276739818
6282,6690.2145669041
6283,6652.44550137866
6284,6612.43159513143
6285,6569.714653033665
6286,6524.202966647788
6287,6476.503831870501
6288,6427.749124553808
6289,6379.039347128476
6290,6331.0071524362875
6291,6283.761972970814
6292,6237.16902909501
6293,6190.9680647602
6294,6144.768070558453
6295,6098.293818320178
6296,6051.629438799616
6297,6005.0853321610275
6298,5958.932225975525
6299,5913.291232053221
6300,5868.033481895485
6301,5822.839932450504
6302,5777.489484911752
6303,5731.949636883096
6304,5686.2692480386095
6305,5640.459953954133
6306,5594.5918353020825
6307,5549.168199199728
6308,5505.009236145576
6309,5462.655449897395
6310,5422.0856676936555
6311,5382.830108924448
6312,5344.6449074452985
6313,5308.183203347762
6314,5274.474619505446
6315,5244.019196561102
6316,5216.752261080314
6317,5192.3887094161155
6318,5170.673050456219
6319,5151.776287970895
6320,5136.482017957836
6321,5125.823418595747
6322,5120.697287776756
6323,5121.641618202943
6324,5128.591482553219
6325,5140.841740203923
6326,5157.408684292261
6327,5177.676603927552
6328,5201.7608722288805
6329,5230.0831543647455
6330,5262.634941244996
6331,5298.692605315417
6332,5337.198918842074
6333,5377.465794934196
6334,5419.559908254562
6335,5464.053475104766
6336,5511.3268841893105
6337,5561.135640697664
6338,5613.0880429653425
6339,5667.407503770065
6340,5724.771933707889
6341,5785.3563994170345
6342,5848.406525616978
6343,5912.649868911892
6344,5976.836041095592
6345,6040.3087752494785
6346,6103.10546152541
6347,6165.203083619707
6348,6226.25461642787
6349,6286.244586908205
6350,6345.593727720843
6351,6404.446494529484
6352,6462.397823323021
6353,6518.830158166995
6354,6573.091295378722
6355,6624.62497335553
6356,6673.283955631994
6357,6719.37048697344
6358,6763.293545570226
6359,6805.283818405992
6360,6845.403578380494
6361,6883.558996434194
6362,6919.423274754674
6363,6952.635243485822
6364,6983.113644347257
6365,7011.052626858065
6366,7036.651042794645
6367,7059.935007433048
6368,7080.870072965839
6369,7099.4605509442
6370,7115.663457347105
6371,7129.332306028449
6372,7140.345808793628
6373,7148.81247868772
6374,7154.886550369041
6375,7158.408888049702
6376,7159.053264740355
6377,7156.603730791172
6378,7150.829003540051
6379,7141.248766102513
6380,7127.252602489133
6381,7108.468514591513
6382,7084.889672197095
6383,7056.824648706485
6384,7024.849545318113
6385,6989.566748610858
6386,6951.477851721428
6387,6911.162745498491
6388,6869.208618496158
6389,6825.952289518979
6390,6781.529419440664
6391,6735.979131333943
6392,6689.27235653052
6393,6641.421731907849
6394,6592.451222654386
6395,6542.358010259825
6396,6491.233863036914
6397,6439.178309408424
6398,6386.187506283818
6399,6332.305449872181
6400,6277.73582487797
6401,6223.05125197517
6402,6169.350311750898
6403,6117.700851355683
6404,6068.470139284491
6405,6021.346910104728
6406,5975.673691403562
6407,5930.763244850648
6408,5886.367606894261
6409,5842.870681528207
6410,5800.6281094019105
6411,5759.342698764655
6412,5718.379349161286
6413,5677.405149780162
6414,5636.566259971177
6415,5596.263235866127
6416,5557.001503358364
6417,5519.157746304968
6418,5482.588775409503
6419,5446.695917838986
6420,5411.017021311755
6421,5375.795233176356
6422,5342.001211134179
6423,5310.76412171349
6424,5282.6900716990585
6425,5257.840168929164
6426,5236.425402620283
6427,5218.95449018532
6428,5205.577675382576
6429,5195.852190579944
6430,5189.19060169275
6431,5185.314162916679
6432,5184.375825322789
6433,5186.805730024902
6434,5193.167746509368
6435,5204.04954876367
6436,5219.685566393814
6437,5239.706229670699
6438,5263.46207606395
6439,5290.404397293869
6440,5320.277319720696
6441,5353.277172056482
6442,5389.781811406841
6443,5429.863689880977
6444,5473.260086661094
6445,5519.580562053241
6446,5568.488978759425
6447,5619.701521802646
6448,5672.714498396627
6449,5726.7375739307945
6450,5781.079035074851
6451,5835.672861645941
6452,5891.0188715691975
6453,5947.510666964141
6454,6005.257723439622
6455,6064.418398731237
6456,6125.121755144554
6457,6187.263695482719
6458,6250.670701078479
6459,6315.0948365614595
6460,6379.991191746814
6461,6444.508009971393
6462,6507.680910647932
6463,6568.819442167622
6464,6627.643675727038
6465,6684.017757729552
6466,6737.873039607632
6467,6789.135688373238
6468,6837.422916242231
6469,6882.072274427045
6470,6922.546499276973
6471,6958.71502897631
6472,6990.90960203395
6473,7019.727696496432
6474,7045.574134156288
6475,7068.432724373629
6476,7088.1035243981205
6477,7104.436744908364
6478,7117.3356652548855
6479,7126.707405113241
6480,7132.447831248435
6481,7134.403915260451
6482,7132.362135165612
6483,7126.360450931663
6484,7117.034116959697
6485,7105.19747753505
6486,7091.093732918913
6487,7074.431918659406
6488,7055.029079447604
