Unnamed: 0,amostras,amostra_ajustada
5478,6243.677972636343,3015.7147399738396
5479,6300.518494170735,3032.596123859744
5480,6357.296160224978,3049.458839945617
5481,6414.348801571377,3066.403222478959
5482,6471.855102315917,3083.482339850172
5483,6529.5544269207485,3100.618784455492
5484,6586.822591934647,3117.627176566321
5485,6642.927431979689,3134.290066298685
5486,6697.400177921631,3150.4682312898153
5487,6750.084707196237,3166.1153038275766
5488,6800.883650250276,3181.202365584647
5489,6849.663897140985,3195.6898834958433
5490,6896.16301936535,3209.4999174546656
5491,6939.771393282218,3222.4514119318105
5492,6979.611787187121,3234.2838329849387
5493,7014.976023109536,3244.7868548841443
5494,7045.776930303861,3253.9345883029328
5495,7072.478430943729,3261.864816078176
5496,7095.436758290947,3268.6833379154914
5497,7114.696007392001,3274.40324984896
5498,7130.397528151892,3279.0665321761617
5499,7142.745783490632,3282.7339094814224
5500,7151.765263261661,3285.4126551430677
5501,7157.468500593989,3287.106491445066
5502,7159.820292941453,3287.8049633866617
5503,7158.538185627832,3287.424183176349
5504,7153.449023407165,3285.9127244707365
5505,7144.8461736814,3283.357716092681
5506,7133.054124707669,3279.8555296216
5507,7117.9112082306565,3275.358150299597
5508,7099.072811579378,3269.763229685212
5509,7076.518349523278,3263.0646540558746
5510,7050.406970422726,3255.30968977181
5511,7020.782208022947,3246.5112661631038
5512,6987.757167710384,3236.702975030051
5513,6951.7029374560725,3225.9950278613123
5514,6913.21348422229,3214.563830221704
5515,6873.102991196593,3202.6511909224673
5516,6832.265682411185,3190.5226905522413
5517,6791.423588864758,3178.392769129123
5518,6750.915435825241,3166.362026561863
5519,6710.631944628697,3154.398007569851
5520,6670.259997087744,3142.407717434176
5521,6629.5580974748445,3130.3194329902135
5522,6588.369449176585,3118.0865863361987
5523,6546.620171634948,3105.68723527266
5524,6504.365140000635,3093.137677477025
5525,6461.584141652244,3080.4319098899973
5526,6418.001253190152,3067.487984480376
5527,6373.367341341408,3054.2319097662767
5528,6327.837373226628,3040.7097102981816
5529,6281.744293342302,3027.0202691212526
5530,6235.137652429955,3013.1783025869067
5531,6187.952699776736,2999.1645800193673
5532,6140.214914516497,2984.9866686088717
5533,6091.811356069663,2970.611025502036
5534,6042.704555781723,2956.026522673933
5535,5993.379544648496,2941.377212188407
5536,5944.526682739161,2926.8681279373486
5537,5896.389589661049,2912.5716238683026
5538,5848.7432256429975,2898.4208641630175
5539,5801.463727700584,2884.379062062102
5540,5754.997515310945,2870.578802178863
5541,5710.122789368828,2857.2512067424755
5542,5667.24774644471,2844.517508331761
5543,5626.12019998936,2832.302808655262
5544,5586.081324986435,2820.411439592521
5545,5546.481973467606,2808.650607063605
5546,5506.987414224798,2796.9208973779005
5547,5467.533031989929,2785.203120086131
5548,5428.184360899481,2773.5167385374302
5549,5389.144854998998,2761.9221776848644
5550,5350.752386003359,2750.519783935698
5551,5313.625083059258,2739.4931389168196
5552,5278.777856874855,2729.14366662667
5553,5247.221547997841,2719.771582244004
5554,5219.583785322543,2711.563288778805
5555,5196.087012508122,2704.5848510155256
5556,5176.51348671386,2698.7716002920315
5557,5160.524410608505,2694.0229152970824
5558,5148.199973455871,2690.3626118879124
5559,5139.892978569367,2687.8954710906123
5560,5135.854801936912,2686.696150463508
5561,5136.469756105022,2686.8787891357765
5562,5142.36537685526,2688.6297624633216
5563,5153.795988734122,2692.024603713346
5564,5170.200967674835,2696.8968100137545
5565,5190.6562832432965,2702.97194840617
5566,5214.737781852273,2710.1240471482624
5567,5242.674094690748,2718.4210086935163
5568,5274.678845656324,2727.9262783961485
5569,5310.629456772114,2738.6034511383327
5570,5350.211903415278,2750.3592629938294
5571,5393.01975392757,2763.073005554955
5572,5438.772843494341,2776.6614711089796
5573,5487.409435734128,2791.1063242232367
5574,5538.882457841117,2806.3935844822754
5575,5593.103183901827,2822.496900681608
5576,5649.871189693105,2839.3567477120405
5577,5708.579786549183,2856.7929417189976
5578,5768.285611792353,2874.5253081531237
5579,5828.273141660218,2892.341339616767
5580,5888.360661008625,2910.1870675145738
5581,5948.634004580471,2928.0879843861353
5582,6009.128445891294,2946.0545663097973
5583,6069.75562256176,2964.0605700491096
5584,6130.293213564082,2982.0399672405965
5585,6190.46721966244,2999.91138132121
5586,6250.07875489397,3017.6157440382676
5587,6308.968178901015,3035.105642910522
5588,6367.06669922139,3052.3606468804956
5589,6424.481416226053,3069.412564285403
5590,6481.273246411907,3086.2794870558146
5591,6537.193326374337,3102.8875038595497
5592,6591.610980410264,3119.0493067978814
5593,6643.771833429082,3134.540849800247
5594,6693.286575705769,3149.2465095975213
5595,6740.20077682826,3163.179820156083
5596,6784.5550627298135,3176.3528471987056
5597,6826.022022844286,3188.6683512331
5598,6864.059603874598,3199.9653448237623
5599,6898.476116849374,3210.186897192698
5600,6929.704171783093,3219.4614916037867
5601,6958.291283623844,3227.951737578764
5602,6984.341667346232,3235.6885865048716
5603,7007.83176148707,3242.665040731591
5604,7029.066497875057,3248.9716636654553
5605,7048.376922923509,3254.7067746293064
5606,7065.845475634861,3259.8948576428143
5607,7081.65959765639,3264.5915820474706
5608,7096.18555503387,3268.9057272414257
5609,7109.440742744922,3272.8424594562175
5610,7120.905636549904,3276.2474822869094
5611,7129.78725719487,3278.885284396905
5612,7135.325111529393,3280.530002678892
5613,7137.085123326461,3281.052718410345
5614,7134.867787806516,3280.3941795527558
5615,7128.474491209119,3278.4953986963587
5616,7117.940815223628,3275.3669434457643
5617,7103.753541650679,3271.1533858461144
5618,7086.539717932399,3266.0409562186564
5619,7066.7050247377965,3260.1501399305857
5620,7044.392241178077,3253.5233417474124
5621,7019.456675749802,3246.1175889315787
5622,6991.414447465542,3237.789170966653
5623,6959.610953803525,3228.343673794418
5624,6923.6774360929285,3217.6715777180916
5625,6883.992458752578,3205.88531469831
5626,6841.388919158641,3193.232251577691
5627,6796.392896069314,3179.8686314242345
5628,6749.371494853735,3165.9034829114253
5629,6701.073651258359,3151.5592366486317
5630,6652.1256590856165,3137.02189912944
5631,6602.485262754563,3122.2789206329126
5632,6552.004627281417,3107.2863948217096
5633,6500.904359567301,3092.109840971257
5634,6449.427243185044,3076.8213647305442
5635,6397.5946882061535,3061.427324796261
5636,6345.387803732602,3045.9221106551163
5637,6292.82999798184,3030.312674444321
5638,6240.054353422057,3014.6385410692305
5639,6187.470352774364,2999.0213250897245
5640,6135.516689080782,2983.5913164019985
5641,6084.298768227258,2968.379820088702
5642,6033.778864447069,2953.375631763718
5643,5984.04245564055,2938.6041379859716
5644,5935.278328112998,2924.1214074544487
5645,5887.734467426253,2910.001090785903
5646,5841.643328384625,2896.3122260306855
5647,5797.138992284814,2883.0946347418076
5648,5754.230951867193,2870.3511362212403
5649,5712.853814900083,2858.0623092649503
5650,5672.918094710733,2846.2015767263056
5651,5634.154326500022,2834.688908749934
5652,5595.990758472845,2823.3544975775667
5653,5557.7713037470285,2812.003488302501
5654,5519.237477369356,2800.55911203511
5655,5480.910284844955,2789.1761051096387
5656,5443.810391851439,2778.1576007250405
5657,5408.747839612641,2767.744177547623
5658,5376.016017931383,2758.0229710532044
5659,5345.530413928354,2748.9688812898403
5660,5317.036036873935,2740.506177136883
5661,5290.324801127531,2732.573058077989
5662,5265.369709741648,2725.161506138973
5663,5242.345542371308,2718.323430105542
5664,5221.744359813358,2712.204969861402
5665,5204.253020902096,2707.010119447146
5666,5190.279527911132,2702.8600537362827
5667,5180.017354398682,2699.8122335212165
5668,5173.769682440267,2697.9567025395136
5669,5171.747873399199,2697.3562341826987
5670,5174.0179251360105,2698.0304295239002
5671,5180.665525613717,2700.004737509734
5672,5191.525109180282,2703.229985872688
5673,5205.956305764644,2707.515987529555
5674,5223.208176670605,2712.639717003736
5675,5242.917240301968,2718.4932218663093
5676,5265.241280443354,2725.123363204528
5677,5290.651209497194,2732.669999922348
5678,5319.632971921934,2741.277455377979
5679,5352.457151487146,2751.0260917560763
5680,5389.109816381346,2761.9117713701535
5681,5429.464549518384,2773.8969489038845
5682,5473.357361467806,2786.93292022061
5683,5520.436860557908,2800.9153235455906
5684,5570.2159706201055,2815.699499407703
5685,5622.169066439884,2831.129339439417
5686,5675.657719868138,2847.0152332997704
5687,5730.069734187382,2863.1753612671528
5688,5785.168229552917,2879.5393710737576
5689,5841.2638860086245,2896.199533320644
5690,5898.8783024273935,2913.3107605696614
5691,5958.159589214912,2930.917040957236
5692,6018.8012879203125,2948.9273576767937
5693,6080.364843153041,2967.211461714016
5694,6142.511721540832,2985.6688101523155
5695,6205.0955894648205,3004.255942553104
5696,6268.204166283557,3022.998911178499
5697,6332.028324227958,3041.954404238184
5698,6396.386189750752,3061.06840609178
5699,6460.4774906155935,3080.1032394191234
5700,6523.3033397490335,3098.762239170521
5701,6584.161419575287,3116.836820127425
5702,6642.75118637386,3134.2377221320608
5703,6698.8451761894175,3150.897389394183
5704,6751.9583853038,3166.671777951292
5705,6801.68428543782,3181.440150699713
5706,6848.095825427631,3195.224173121639
5707,6891.4089683767215,3208.0879853051047
5708,6931.601165878732,3220.0248904729965
5709,6968.587724868095,3231.009735158848
5710,7002.340235983816,3241.0340819079006
5711,7032.690920095639,3250.0481010593876
5712,7059.4241587018105,3257.987754870467
5713,7082.571768056734,3264.862492628195
5714,7102.402932888927,3270.7522610082115
5715,7119.212806978771,3275.74471937988
5716,7133.1066582548265,3279.871131853116
5717,7143.868430049865,3283.0673305518667
5718,7150.985479764616,3285.1810628879975
5719,7153.828267967086,3286.025358430275
5720,7152.11996767987,3285.518000788888
5721,7146.291594041252,3283.7869995565284
5722,7137.028229416959,3281.0358211704684
5723,7124.64360385363,3277.3576420691165
5724,7109.206115194575,3272.7727761098886
5725,7090.972863962325,3267.3575810126104
5726,7070.486869553477,3261.273331140079
5727,7048.321348373599,3254.6902692334024
5728,7024.749563926667,3247.689553346521
5729,6999.697780723412,3240.249284364739
5730,6972.952697405184,3232.306112726486
5731,6944.395731407521,3223.8248199337804
5732,6914.089491760685,3214.824000592126
5733,6882.127826180261,3205.331527058617
5734,6848.59835730796,3195.3734228708977
5735,6813.633835399864,3184.989114268793
5736,6777.107332381476,3174.1409041746974
5737,6738.560817056425,3162.69275934597
5738,6697.793873467284,3150.5851571283
5739,6655.01467145253,3137.8799230444297
5740,6610.424844193317,3124.636941258742
5741,6564.354394697987,3110.954221207409
5742,6517.465210152639,3097.028340461784
5743,6470.304108895043,3083.021701653416
5744,6423.06544106237,3068.9920259147866
5745,6375.850062263612,3054.969266916385
5746,6328.719161699518,3040.9715975806193
5747,6281.606196086971,3026.979254846262
5748,6234.397014891353,3012.958336508624
5749,6186.894020118747,2998.8501568361125
5750,6138.748999073191,2984.5512981957454
5751,6089.70522532901,2969.9855139728115
5752,6039.810505174254,2955.1670024237474
5753,5989.21130185554,2940.139262486011
5754,5937.970849508898,2924.9210744187585
5755,5886.26446307625,2909.5645059855447
5756,5834.559140570898,2894.208253534039
5757,5783.575349140778,2879.06629262557
5758,5733.920148581524,2864.3189173386427
5759,5685.624007893296,2849.975176831752
5760,5638.426630575198,2835.957764193611
5761,5592.451449181575,2822.3033383477778
5762,5548.16549601442,2809.150605825512
5763,5505.752231055841,2796.554053431334
5764,5464.763328606506,2784.3805304123653
5765,5424.445386537178,2772.406279663273
5766,5384.37648540375,2760.505992972369
5767,5345.011673003622,2748.8148175259735
5768,5307.670180258767,2737.7245590821412
5769,5273.619314583577,2727.611602346471
5770,5243.267826108653,2718.597344302695
5771,5216.428215135005,2710.6260983682196
5772,5193.127170234315,2703.705790930976
5773,5173.928668548267,2698.003920711501
5774,5159.370478053913,2693.6802024241765
5775,5149.32165763451,2690.69574713557
5776,5143.18242470826,2688.8724220675495
5777,5140.688320480753,2688.131684126035
5778,5142.171164994325,2688.572082398271
5779,5147.881827974867,2690.268124084996
5780,5157.589842471008,2693.1513615194053
5781,5171.159674168682,2697.181541608744
5782,5188.957109639089,2702.467301349333
5783,5211.294941386383,2709.101538733602
5784,5237.947820002657,2717.017325982554
5785,5268.48020148514,2726.0853084507453
5786,5302.647391308607,2736.2328129447624
5787,5340.302675433425,2747.4162660427296
5788,5381.055528637295,2759.5196834781973
5789,5424.111749666641,2772.307190986076
5790,5468.633262287028,2785.5298836257125
5791,5514.316197033419,2799.0975135078897
5792,5561.466092208436,2813.1008241592185
5793,5610.651731446196,2827.7087418072624
5794,5662.317991701769,2843.0533929430835
5795,5716.374774025368,2859.1080185764768
5796,5772.292451066425,2875.7153217231753
5797,5829.777517459092,2892.7881325856542
5798,5888.893497802055,2910.345317689196
5799,5949.543846042167,2928.358203282366
5800,6011.335115111374,2946.7099373234296
5801,6073.721383493399,2965.238383532862
5802,6135.965318605903,2983.7245573897953
5803,6197.2237995720525,3001.918055717062
5804,6256.8682389053965,3019.632190807053
5805,6314.623500601503,3036.785248481461
5806,6370.300293572725,3053.321010123172
5807,6423.673902276127,3069.1727362082856
5808,6474.842724366683,3084.369650405802
5809,6524.230890087143,3099.037717524843
5810,6572.128324932236,3113.2630441570223
5811,6618.710320767793,3127.097691212395
5812,6664.246145156119,3140.6216299678727
5813,6708.886081746508,3153.879494003635
5814,6752.466300172263,3166.822626424255
5815,6794.560508085353,3179.32442028489
5816,6834.790024926427,3191.27240913168
5817,6873.216665369185,3202.6849516497377
5818,6910.154117426405,3213.6552117936008
5819,6945.670918308196,3224.2035448120087
5820,6979.582135718952,3234.2750266298344
5821,7011.657022483157,3243.801126354937
5822,7041.553263567404,3252.6801779340713
5823,7068.731239289604,3260.7519167046353
5824,7092.676708261572,3267.863615245248
5825,7113.15019264275,3273.944149694807
5826,7130.088347774507,3278.97470696943
5827,7143.323017388234,3282.9053453999245
5828,7152.554841959509,3285.64715652952
5829,7157.704401286038,3287.176552908858
5830,7159.064806705648,3287.5805873108825
5831,7156.868696960979,3286.9283524148163
5832,7150.913419408987,3285.159661280597
5833,7140.718108013219,3282.1316988189196
5834,7125.825093812415,3277.708539369373
5835,7106.085552160876,3271.8459826693997
5836,7081.932661717551,3264.6726808677745
5837,7054.1618926066885,3256.4248850785743
5838,7023.317447271634,3247.264221024255
5839,6989.51105038384,3237.223870438858
5840,6952.851361676499,3226.336104783296
5841,6913.826376340795,3214.745856474346
5842,6873.121109574471,3202.6565720006856
5843,6831.269887638458,3190.2269439022075
5844,6788.565931677455,3177.544057564012
5845,6744.9696234582825,3164.5961465457995
5846,6700.100939937316,3151.2703456818103
5847,6653.552391180772,3137.4456322612004
5848,6605.139400864609,3123.0671879308256
5849,6554.832840752564,3108.126361733147
5850,6502.817574904808,3092.678057477668
5851,6449.806507552736,3076.934004572903
5852,6396.924603270332,3061.2283125294416
5853,6345.101821070818,3045.837175067476
5854,6294.800338803888,3030.8978569673727
5855,6246.175906435974,3016.456615281363
5856,6199.125105932466,3002.482735309867
5857,6153.300022241382,2988.872887818851
5858,6108.379677419865,2975.531743776736
5859,6064.325411027362,2962.4478212034046
5860,6021.174505577145,2949.632192840658
5861,5978.635764236389,2936.9983745150817
5862,5936.236680660612,2924.406033928971
5863,5893.714063324609,2911.777004361602
5864,5850.935764031001,2899.0720383819253
5865,5807.796708709662,2886.259929455124
5866,5764.383292206802,2873.3663364690005
5867,5720.786662259918,2860.418329899079
5868,5676.77571109884,2847.347271758199
5869,5632.256315179258,2834.1252077693543
5870,5587.840570377389,2820.933927704743
5871,5544.322114989204,2808.0091386335334
5872,5502.105744301195,2795.471062968222
5873,5461.683895820213,2783.4659524737235
5874,5423.877881626802,2772.2377332110136
5875,5389.148419686261,2761.92323638124
5876,5357.200884227598,2752.4349594314945
5877,5327.391758361623,2743.581780687484
5878,5299.339898514714,2735.2505021909847
5879,5273.182264486484,2727.4818003976634
5880,5249.260965929802,2720.377280363653
5881,5227.71576807466,2713.9784517450526
5882,5208.518091360208,2708.276826538499
5883,5191.882503628131,2703.3361304454324
5884,5178.448983591332,2699.3464343174155
5885,5168.813168847016,2696.484639890462
5886,5163.046945126423,2694.7720969092998
5887,5160.786433442629,2694.1007349217143
5888,5161.5445692245,2694.325897900975
5889,5164.933997575739,2695.3325431534545
5890,5170.952086800172,2697.11988907701
5891,5180.177790942116,2699.8598824661226
5892,5193.393508262161,2703.7848921490877
5893,5210.982972386781,2709.008885318387
5894,5232.857601788006,2715.505553651392
5895,5258.880548094703,2723.234253786204
5896,5289.128668262963,2732.217811899379
5897,5323.691409588345,2742.482793442695
5898,5362.3873075149,2753.97530424439
5899,5404.715345692137,2766.546544660873
5900,5450.034683419155,2780.0061878339548
5901,5497.847146961432,2794.2062783644337
5902,5548.059003789481,2809.118978104979
5903,5600.876032040062,2824.8054022534843
5904,5656.345204631024,2841.2795015591173
5905,5714.262922286421,2858.4808079360228
5906,5774.356871839571,2876.3284455762423
5907,5836.299632350175,2894.7251719064093
5908,5899.772844952965,2913.5764357494236
5909,5964.480534513817,2932.7943337974866
5910,6030.163792019819,2952.3019712171163
5911,6096.724407571137,2972.0701801017594
5912,6163.992855079046,2992.0486119516986
5913,6231.484166243796,3012.093233323545
5914,6298.605279501884,3032.027907551921
5915,6364.8966063737935,3051.7161388879686
5916,6430.095920021977,3071.0800471189395
5917,6493.914008058883,3090.0337374429037
5918,6555.69494742503,3108.3824036077744
5919,6614.709871672154,3125.9095754971195
5920,6670.747876365196,3142.5526154250865
5921,6723.814602209472,3158.3131986562457
5922,6773.515043614728,3173.0740102746504
5923,6819.379933177647,3186.6956799338177
5924,6861.319373031669,3199.1515083643712
5925,6899.4530405898295,3210.4770392294827
5926,6934.138124947732,3220.778356113186
5927,6966.036212061049,3230.251947122729
5928,6995.575930765533,3239.0251131294885
5929,7022.6738950219005,3247.0730888480343
5930,7047.102802349612,3254.3283664454216
5931,7068.60394343046,3260.714110396613
5932,7086.750095330846,3266.103437376961
5933,7101.01496987148,3270.3400421213246
5934,7111.02746371877,3273.313708578433
5935,7116.923052942396,3275.0646725427137
5936,7119.263770320932,3275.759855267446
5937,7118.503045159662,3275.5339232539386
5938,7114.71997147386,3274.410367075446
5939,7107.880065221874,3272.3789451238813
5940,7098.313496680189,3269.537716513315
5941,7086.715623202574,3266.0931993070944
5942,7073.656516879988,3262.2147023987745
5943,7059.272892061248,3257.9428293462192
5944,7043.2777978452805,3253.1923569989945
5945,7025.291405553237,3247.8504779168197
5946,7005.219262872974,3241.8891401800934
5947,6983.205666399122,3235.351199240202
5948,6959.319208725608,3228.257026794634
5949,6933.249116647813,3220.514324574003
5950,6904.385912685512,3211.9420804581578
5951,6872.387209657428,3202.4386069662523
5952,6837.439789539753,3192.059377520381
5953,6800.030312172955,3180.948927944054
5954,6760.704943155068,3169.269467008001
5955,6719.820124951314,3157.1268565503296
5956,6677.49631197181,3144.556870998914
5957,6633.858970879075,3131.5967733984567
5958,6589.088399787194,3118.3001114926374
5959,6543.373941743559,3104.723119330387
5960,6496.975543550632,3090.9429999641006
5961,6450.093871572294,3077.0193504177023
5962,6402.748022862244,3062.957842431807
5963,6354.892728186584,3048.745031243857
5964,6306.420581911072,3034.34901785479
5965,6257.169427696745,3019.721642548023
5966,6207.156710234307,3004.8680863196573
5967,6156.579342491021,2989.846831451396
5968,6105.47199548444,2974.6681750823445
5969,6053.7148088364565,2959.2965192095107
5970,6001.55626914152,2943.8056632541225
5971,5949.6678400845085,2928.3950289653794
5972,5898.473823314374,2913.190632059289
5973,5847.844943131395,2898.15407822392
5974,5797.5522051171965,2883.217357128262
5975,5747.765346786659,2868.4308800646695
5976,5698.8925427351,2853.9158730854356
5977,5650.979588030481,2839.685937123514
5978,5603.750976571634,2825.6592480835016
5979,5557.3442729997805,2811.876662056351
5980,5512.448039819243,2798.5426790651295
5981,5469.771579089324,2785.867958689146
5982,5429.805308619445,2773.9981528520952
5983,5392.745848238579,2762.9916567749024
5984,5358.3900622270185,2752.788140045869
5985,5326.376225020178,2743.2801717697066
5986,5296.607760830505,2734.439069363994
5987,5269.362044674521,2726.3472119837397
5988,5244.948691046769,2719.0965537665547
5989,5223.357735096204,2712.6841351956837
5990,5204.426102759803,2707.061523994549
5991,5188.37209438022,2702.293554400898
5992,5175.940954417752,2698.6015607284107
5993,5167.849283478798,2696.1983701926542
5994,5164.219276901351,2695.1202742693936
5995,5164.597559583538,2695.232622555493
5996,5168.349789443258,2696.3470182538463
5997,5175.034931975303,2698.332476064031
5998,5184.638015230624,2701.184549383297
5999,5197.451179395508,2704.9900025568686
6000,5213.530566919975,2709.765509644475
6001,5232.516779966802,2715.404331075576
6002,5254.151418623368,2721.8297232172254
6003,5278.6019594111085,2729.091425856707
6004,5306.237634108026,2737.2990992015475
6005,5337.287857449699,2746.520878415109
6006,5371.787295759377,2756.767059242309
6007,5409.842932133497,2768.069415190349
6008,5451.541878962196,2780.4538182544075
6009,5496.611230340982,2793.8392165860123
6010,5544.716572542608,2808.1262907849555
6011,5595.899181516052,2823.327299625806
6012,5650.2379955473725,2839.4656874309303
6013,5707.236448708882,2856.3939763126564
6014,5765.828301643576,2873.795497890508
6015,5824.852987077351,2891.325568809182
6016,5883.516063284774,2908.74824338451
6017,5941.6159870171805,2926.003664161659
6018,5999.3361530907605,2943.1462985911603
6019,6056.804791243816,2960.214230339022
6020,6113.902827655933,2977.1720950064164
6021,6170.529374934926,2993.9899294833854
6022,6226.897348685793,3010.7309687643715
6023,6283.2754275796415,3027.4750092281984
6024,6339.634988345692,3044.213549889846
6025,6395.765715020614,3060.884127836968
6026,6451.465467792031,3077.4267084379453
6027,6506.538097904146,3093.783036378507
6028,6560.771627044644,3109.8901550359983
6029,6614.020848522631,3125.704938664462
6030,6666.179678100203,3141.1958807137134
6031,6716.92450341934,3156.2668697425033
6032,6765.76412291165,3170.772021054184
6033,6812.469514006581,3184.6433159566736
6034,6857.172140615765,3197.9197986511767
6035,6900.022654111983,3210.646211930128
6036,6940.827489175247,3222.7650677482825
6037,6979.010419748948,3234.105229511462
6038,7014.158590745067,3244.544081081708
6039,7046.380229907079,3254.1137656208957
6040,7075.822836085537,3262.8580896362782
6041,7102.28913545287,3270.718463672236
6042,7125.372127806531,3277.57401046594
6043,7144.699125534486,3283.3140434424176
6044,7160.154610461278,3287.9042542136917
6045,7171.70384956563,3291.3343272258244
6046,7179.0190683958745,3293.5069149141345
6047,7181.6306145694925,3294.2825325950166
6048,7179.320489983567,3293.596435794591
6049,7172.315615486583,3291.516019002767
6050,7161.247070193536,3288.2287099298305
6051,7146.647202985118,3283.892613842475
6052,7128.493614515018,3278.5010782337617
6053,7106.634639299336,3272.0090591247335
6054,7081.460538657164,3264.532462403752
6055,7053.735876488751,3256.2983601728497
6056,7023.921917812405,3247.4437461055
6057,6991.955166864869,3237.9497622404165
6058,6957.551506925704,3227.7320271662975
6059,6920.584480128179,3216.752983455167
6060,6881.268113118956,3205.0761960759337
6061,6839.889631327016,3192.786969712608
6062,6796.43701214759,3179.8817337046644
6063,6750.8682655883085,3166.3480172097993
6064,6703.621182224209,3152.3158420954996
6065,6655.465397171612,3138.013786592576
6066,6607.000002748372,3123.619778473818
6067,6558.600821962607,3109.2454355129876
6068,6510.595850655642,3094.988171026517
6069,6463.106080203415,3080.8839189187593
6070,6415.914927738534,3066.868355034534
6071,6368.794901470612,3052.8739153167107
6072,6321.936794064993,3038.9572643443475
6073,6275.849445932936,3025.2695254725318
6074,6230.774125611517,3011.8823543913236
6075,6186.413167048129,2998.7073455976033
6076,6142.231005930774,2985.5854388557786
6077,6097.903397953189,2972.4203350387643
6078,6053.507054324466,2959.2348170369014
6079,6009.2800636995335,2946.0995961292947
6080,5965.350384420156,2933.0526753783806
6081,5921.672432078698,2920.080516416393
6082,5877.938593968628,2907.0917596279214
6083,5833.699824459689,2893.953040443781
6084,5788.704287452352,2880.5895646545296
6085,5742.94922433882,2867.000512965833
6086,5696.676495566461,2853.257716862495
6087,5650.437127791876,2839.5248288281723
6088,5604.771367929686,2825.962299810758
6089,5559.901681370126,2812.6362010487355
6090,5515.848425822504,2799.55257869187
6091,5472.62563336896,2786.7156002065904
6092,5430.500755796974,2774.2046975927015
6093,5390.0884546162815,2762.202422604227
6094,5351.988409401947,2750.886877426755
6095,5316.574367785294,2740.369063456304
6096,5284.187002286203,2730.7501589268577
6097,5255.243714603357,2722.154130299663
6098,5229.979958435636,2714.6509062835157
6099,5208.18243721751,2708.1771387403783
6100,5189.484423821926,2702.6239113329966
6101,5173.710490940256,2697.939122925402
6102,5160.750060568702,2694.089932338782
6103,5150.674301121491,2691.0974762778806
6104,5144.0070970633005,2689.117346115214
6105,5141.312590030179,2688.3170894254176
6106,5142.702473852213,2688.729878782784
6107,5148.09228646395,2690.3306293268615
6108,5157.564556412543,2693.1438516717053
6109,5171.213310774761,2697.1974714438884
6110,5188.897807819369,2702.4496889707552
6111,5210.326686594987,2708.813971336406
6112,5235.416749787534,2716.2656093059613
6113,5264.430190412402,2724.8824730471383
6114,5297.626645024333,2734.741673470131
6115,5335.030891827894,2745.850569592275
6116,5376.452804513326,2758.152694739176
6117,5421.4352944091615,2771.5122955939282
6118,5469.498865702727,2785.7869640176386
6119,5520.669738583957,2800.984487290929
6120,5575.350783457719,2817.2245161449546
6121,5633.487132633665,2834.4907551179786
6122,5694.249269901524,2852.5368415587254
6123,5756.503709579989,2871.02613522536
6124,5819.199195815353,2889.646417771717
6125,5881.600876603822,2908.179441397801
6126,5943.73102645562,2926.631821534784
6127,6006.341994501477,2945.2270025520925
6128,6070.018678921828,2964.1386966263835
6129,6134.589188260705,2983.315852754313
6130,6199.39205697014,3002.562018589191
6131,6263.509850009363,3021.604719975335
6132,6325.965857710338,3040.1538784545237
6133,6386.292035944238,3058.0704869873953
6134,6444.621370541319,3075.3940417782665
6135,6501.069233402639,3092.1588077722636
6136,6555.52685253357,3108.3324801673243
6137,6607.987094008303,3123.912940218986
6138,6658.523422454343,3138.9220065971963
6139,6706.988748297083,3153.3159943478486
6140,6753.0410208557,3166.993315929248
6141,6796.407955364409,3179.8731039683753
6142,6837.065419712812,3191.9481913350105
6143,6875.078577366413,3203.2379312906432
6144,6910.266611400648,3213.6886220071738
6145,6942.344461925747,3223.215601956174
6146,6971.330306025238,3231.8242696511816
6147,6997.549336758963,3239.6112059949046
6148,7021.284944415871,3246.6605766517
6149,7042.526510489407,3252.969227972012
6150,7061.138690126027,3258.4969631320264
6151,7077.148726792431,3263.2518733210445
6152,7090.756544235529,3267.293335009028
6153,7102.14229891223,3270.6748538681013
6154,7111.268903567135,3273.38541514719
6155,7117.898186404398,3275.354282874703
6156,7121.67027607804,3276.4745768500898
6157,7122.152838014723,3276.6178956142735
6158,7119.213137171403,3275.7448174456335
6159,7113.320888367468,3273.9948455712497
6160,7105.074698186903,3271.5457635030975
6161,7094.640436456729,3268.446833847315
6162,7081.950150163992,3264.677874859138
6163,7066.920409998922,3260.214108401991
6164,7049.149424115851,3254.9362040720384
6165,7027.868877609341,3248.6159757352725
6166,7002.58066308885,3241.1054876963613
6167,6973.568481212263,3232.4889977978646
6168,6941.401186068062,3222.935453191982
6169,6906.242741048089,3212.4935502820213
6170,6868.020557824062,3201.1417306550366
6171,6826.792239037402,3188.8971020411527
6172,6782.858511222551,3175.8489788930815
6173,6736.779398232758,3162.163685822151
6174,6689.102564222972,3148.0038766638772
6175,6640.237695074936,3133.4912263159495
6176,6590.748123595656,3118.79304213435
6177,6541.284683320903,3104.102618805099
6178,6492.079503934125,3089.488897819087
6179,6442.82391670191,3074.8602059255836
6180,6393.031327202752,3060.072026730219
6181,6342.330211697406,3045.014019323101
6182,6290.510821010083,3029.623889125279
6183,6237.65300672958,3013.925351705999
6184,6184.278213004031,2998.0732736745413
6185,6131.021963765361,2982.2564028321885
6186,6078.080230822738,2966.532941940847
6187,6025.275953280272,2950.850304696344
6188,5972.719233322161,2935.2411909611715
6189,5920.975117114508,2919.8734169513973
